request_frame,response_frame,client_ip,server_ip,transaction_id,unit_id,function_code,function_base,function_name,reference_num,quantity,register_signature,request_time_epoch,response_time_epoch,rtt_ms,status,is_exception,exception_code,request_bytes,response_bytes
26995,26997,PRIVATE_IP_001,PRIVATE_IP_025,107,1,4,4,Read Input Registers,0.0,30.0,fc4:unit1:reg0:qty30:serverPRIVATE_IP_025,1781647421.6006591,1781647421.6026845,2.0253658294677734,matched,False,,12,69
26996,27001,PRIVATE_IP_001,PRIVATE_IP_020,107,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_020,1781647421.600712,1781647421.606064,5.352020263671875,matched,False,,12,209
27045,27046,PRIVATE_IP_001,PRIVATE_IP_021,32,1,3,3,Read Holding Registers,94.0,75.0,fc3:unit1:reg94:qty75:serverPRIVATE_IP_021,1781647421.6662164,1781647421.671459,5.242586135864258,matched,False,,12,159
27048,27049,PRIVATE_IP_001,PRIVATE_IP_021,121,1,3,3,Read Holding Registers,0.0,86.0,fc3:unit1:reg0:qty86:serverPRIVATE_IP_021,1781647421.6874356,1781647421.6925874,5.1517486572265625,matched,False,,12,181
27051,27052,PRIVATE_IP_001,PRIVATE_IP_021,122,1,3,3,Read Holding Registers,94.0,86.0,fc3:unit1:reg94:qty86:serverPRIVATE_IP_021,1781647421.6947784,1781647421.701494,6.715536117553711,matched,False,,12,181
27055,27056,PRIVATE_IP_001,PRIVATE_IP_015,89,1,3,3,Read Holding Registers,300.0,22.0,fc3:unit1:reg300:qty22:serverPRIVATE_IP_015,1781647422.253047,1781647422.25687,3.8230419158935547,matched,False,,12,53
27058,27059,PRIVATE_IP_001,PRIVATE_IP_015,90,1,3,3,Read Holding Registers,1.0,124.0,fc3:unit1:reg1:qty124:serverPRIVATE_IP_015,1781647422.2679145,1781647422.2741835,6.268978118896484,matched,False,,12,257
27060,27061,PRIVATE_IP_001,PRIVATE_IP_015,91,1,3,3,Read Holding Registers,125.0,88.0,fc3:unit1:reg125:qty88:serverPRIVATE_IP_015,1781647422.2763424,1781647422.2818217,5.479335784912109,matched,False,,12,185
27062,27063,PRIVATE_IP_001,PRIVATE_IP_015,92,1,3,3,Read Holding Registers,101.0,33.0,fc3:unit1:reg101:qty33:serverPRIVATE_IP_015,1781647422.2846587,1781647422.289885,5.226373672485352,matched,False,,12,75
27065,27066,PRIVATE_IP_001,PRIVATE_IP_019,108,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_019,1781647422.5722558,1781647422.5772421,4.986286163330078,matched,False,,12,209
27068,27069,PRIVATE_IP_001,PRIVATE_IP_018,113,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_018,1781647422.5882082,1781647422.5929084,4.700183868408203,matched,False,,12,209
27071,27076,PRIVATE_IP_001,PRIVATE_IP_017,108,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_017,1781647422.6013973,1781647422.6062348,4.837512969970703,matched,False,,12,209
27072,27074,PRIVATE_IP_001,PRIVATE_IP_025,108,1,4,4,Read Input Registers,0.0,30.0,fc4:unit1:reg0:qty30:serverPRIVATE_IP_025,1781647422.6027312,1781647422.6047783,2.0470619201660156,matched,False,,12,69
27073,27078,PRIVATE_IP_001,PRIVATE_IP_020,108,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_020,1781647422.6027985,1781647422.6070778,4.279375076293945,matched,False,,12,209
27122,27155,PRIVATE_IP_001,PRIVATE_IP_012,67,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_012,1781647422.6785085,1781647422.6985166,20.008087158203125,matched,False,,12,53
27123,27161,PRIVATE_IP_001,PRIVATE_IP_009,67,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_009,1781647422.6785717,1781647422.7011657,22.593975067138672,matched,False,,12,53
27124,27159,PRIVATE_IP_001,PRIVATE_IP_014,67,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_014,1781647422.678609,1781647422.7009897,22.380828857421875,matched,False,,12,53
27125,27164,PRIVATE_IP_001,PRIVATE_IP_013,67,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_013,1781647422.6786327,1781647422.7016163,22.983551025390625,matched,False,,12,53
27126,27138,PRIVATE_IP_001,PRIVATE_IP_019,67,1,3,3,Read Holding Registers,0.0,76.0,fc3:unit1:reg0:qty76:serverPRIVATE_IP_019,1781647422.678658,1781647422.6830785,4.42051887512207,matched,False,,12,161
27127,27140,PRIVATE_IP_001,PRIVATE_IP_018,51,1,3,3,Read Holding Registers,53.0,1.0,fc3:unit1:reg53:qty1:serverPRIVATE_IP_018,1781647422.678689,1781647422.683289,4.600048065185547,matched,False,,12,11
27128,27136,PRIVATE_IP_001,PRIVATE_IP_017,51,1,3,3,Read Holding Registers,24.0,1.0,fc3:unit1:reg24:qty1:serverPRIVATE_IP_017,1781647422.6787145,1781647422.6828642,4.149675369262695,matched,False,,12,11
27133,27152,PRIVATE_IP_001,PRIVATE_IP_016,51,1,3,3,Read Holding Registers,1.0,1.0,fc3:unit1:reg1:qty1:serverPRIVATE_IP_016,1781647422.6812987,1781647422.6968367,15.53797721862793,matched,True,2.0,12,9
27134,27143,PRIVATE_IP_001,PRIVATE_IP_015,101,1,3,3,Read Holding Registers,1.0,1.0,fc3:unit1:reg1:qty1:serverPRIVATE_IP_015,1781647422.6813552,1781647422.6864376,5.082368850708008,matched,False,,12,11
27135,27145,PRIVATE_IP_001,PRIVATE_IP_021,33,1,3,3,Read Holding Registers,0.0,75.0,fc3:unit1:reg0:qty75:serverPRIVATE_IP_021,1781647422.681428,1781647422.6874008,5.972862243652344,matched,False,,12,159
27147,27157,PRIVATE_IP_001,PRIVATE_IP_021,123,1,3,3,Read Holding Registers,0.0,86.0,fc3:unit1:reg0:qty86:serverPRIVATE_IP_021,1781647422.6875541,1781647422.698701,11.146783828735352,matched,False,,12,181
27148,27151,PRIVATE_IP_001,PRIVATE_IP_015,102,1,3,3,Read Holding Registers,215.0,1.0,fc3:unit1:reg215:qty1:serverPRIVATE_IP_015,1781647422.6880915,1781647422.6966288,8.53729248046875,matched,False,,12,11
27149,27150,PRIVATE_IP_001,PRIVATE_IP_021,34,1,3,3,Read Holding Registers,3.0,1.0,fc3:unit1:reg3:qty1:serverPRIVATE_IP_021,1781647422.6891544,1781647422.6941893,5.034923553466797,matched,False,,12,11
27154,27166,PRIVATE_IP_001,PRIVATE_IP_021,35,1,3,3,Read Holding Registers,97.0,1.0,fc3:unit1:reg97:qty1:serverPRIVATE_IP_021,1781647422.6971836,1781647422.7032144,6.030797958374023,matched,False,,12,11
27163,27167,PRIVATE_IP_001,PRIVATE_IP_021,124,1,3,3,Read Holding Registers,94.0,86.0,fc3:unit1:reg94:qty86:serverPRIVATE_IP_021,1781647422.701547,1781647422.7085457,6.998777389526367,matched,False,,12,181
27172,27173,PRIVATE_IP_001,PRIVATE_IP_015,93,1,3,3,Read Holding Registers,300.0,22.0,fc3:unit1:reg300:qty22:serverPRIVATE_IP_015,1781647423.2550797,1781647423.259862,4.782199859619141,matched,False,,12,53
27175,27176,PRIVATE_IP_001,PRIVATE_IP_015,94,1,3,3,Read Holding Registers,1.0,124.0,fc3:unit1:reg1:qty124:serverPRIVATE_IP_015,1781647423.2657378,1781647423.2703972,4.659414291381836,matched,False,,12,257
27177,27178,PRIVATE_IP_001,PRIVATE_IP_015,95,1,3,3,Read Holding Registers,125.0,88.0,fc3:unit1:reg125:qty88:serverPRIVATE_IP_015,1781647423.2752185,1781647423.2801187,4.900217056274414,matched,False,,12,185
27179,27180,PRIVATE_IP_001,PRIVATE_IP_015,96,1,3,3,Read Holding Registers,101.0,33.0,fc3:unit1:reg101:qty33:serverPRIVATE_IP_015,1781647423.282245,1781647423.2877414,5.496501922607422,matched,False,,12,75
27182,27183,PRIVATE_IP_001,PRIVATE_IP_019,109,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_019,1781647423.5719218,1781647423.5772138,5.291938781738281,matched,False,,12,209
27185,27186,PRIVATE_IP_001,PRIVATE_IP_018,114,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_018,1781647423.5874991,1781647423.592936,5.436897277832031,matched,False,,12,209
27188,27193,PRIVATE_IP_001,PRIVATE_IP_017,109,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_017,1781647423.6020503,1781647423.6052916,3.241300582885742,matched,False,,12,209
27189,27191,PRIVATE_IP_001,PRIVATE_IP_025,109,1,4,4,Read Input Registers,0.0,30.0,fc4:unit1:reg0:qty30:serverPRIVATE_IP_025,1781647423.6021357,1781647423.6042058,2.070188522338867,matched,False,,12,69
27190,27195,PRIVATE_IP_001,PRIVATE_IP_020,109,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_020,1781647423.6021693,1781647423.607143,4.973649978637695,matched,False,,12,209
27239,27240,PRIVATE_IP_001,PRIVATE_IP_021,36,1,3,3,Read Holding Registers,94.0,75.0,fc3:unit1:reg94:qty75:serverPRIVATE_IP_021,1781647423.668147,1781647423.6756313,7.484197616577148,matched,False,,12,159
27242,27243,PRIVATE_IP_001,PRIVATE_IP_021,125,1,3,3,Read Holding Registers,0.0,86.0,fc3:unit1:reg0:qty86:serverPRIVATE_IP_021,1781647423.6879318,1781647423.696376,8.44430923461914,matched,False,,12,181
27245,27246,PRIVATE_IP_001,PRIVATE_IP_021,126,1,3,3,Read Holding Registers,94.0,86.0,fc3:unit1:reg94:qty86:serverPRIVATE_IP_021,1781647423.6991,1781647423.704575,5.475044250488281,matched,False,,12,181
27248,27249,PRIVATE_IP_001,PRIVATE_IP_015,97,1,3,3,Read Holding Registers,300.0,22.0,fc3:unit1:reg300:qty22:serverPRIVATE_IP_015,1781647424.2536733,1781647424.2610023,7.328987121582031,matched,False,,12,53
27251,27252,PRIVATE_IP_001,PRIVATE_IP_015,98,1,3,3,Read Holding Registers,1.0,124.0,fc3:unit1:reg1:qty124:serverPRIVATE_IP_015,1781647424.265879,1781647424.2731514,7.272481918334961,matched,False,,12,257
27253,27254,PRIVATE_IP_001,PRIVATE_IP_015,99,1,3,3,Read Holding Registers,125.0,88.0,fc3:unit1:reg125:qty88:serverPRIVATE_IP_015,1781647424.2755957,1781647424.282052,6.4563751220703125,matched,False,,12,185
27255,27256,PRIVATE_IP_001,PRIVATE_IP_015,100,1,3,3,Read Holding Registers,101.0,33.0,fc3:unit1:reg101:qty33:serverPRIVATE_IP_015,1781647424.284734,1781647424.2887287,3.9947032928466797,matched,False,,12,75
27258,27259,PRIVATE_IP_001,PRIVATE_IP_019,110,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_019,1781647424.5732489,1781647424.5784209,5.172014236450195,matched,False,,12,209
27261,27262,PRIVATE_IP_001,PRIVATE_IP_018,115,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_018,1781647424.5854712,1781647424.5903633,4.892110824584961,matched,False,,12,209
27264,27269,PRIVATE_IP_001,PRIVATE_IP_017,110,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_017,1781647424.6013677,1781647424.606348,4.980325698852539,matched,False,,12,209
27265,27267,PRIVATE_IP_001,PRIVATE_IP_025,110,1,4,4,Read Input Registers,0.0,30.0,fc4:unit1:reg0:qty30:serverPRIVATE_IP_025,1781647424.601457,1781647424.603543,2.0859241485595703,matched,False,,12,69
27266,27271,PRIVATE_IP_001,PRIVATE_IP_020,110,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_020,1781647424.603222,1781647424.60807,4.848003387451172,matched,False,,12,209
27315,27343,PRIVATE_IP_001,PRIVATE_IP_012,68,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_012,1781647424.674066,1781647424.6925418,18.475770950317383,matched,False,,12,53
27316,27347,PRIVATE_IP_001,PRIVATE_IP_009,68,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_009,1781647424.6741216,1781647424.6930919,18.970251083374023,matched,False,,12,53
27317,27345,PRIVATE_IP_001,PRIVATE_IP_014,68,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_014,1781647424.6741576,1781647424.6928384,18.680810928344727,matched,False,,12,53
27318,27352,PRIVATE_IP_001,PRIVATE_IP_013,68,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_013,1781647424.6741943,1781647424.6955101,21.315813064575195,matched,False,,12,53
27319,27330,PRIVATE_IP_001,PRIVATE_IP_019,68,1,3,3,Read Holding Registers,0.0,76.0,fc3:unit1:reg0:qty76:serverPRIVATE_IP_019,1781647424.6742268,1781647424.679971,5.744218826293945,matched,False,,12,161
27320,27326,PRIVATE_IP_001,PRIVATE_IP_018,52,1,3,3,Read Holding Registers,53.0,1.0,fc3:unit1:reg53:qty1:serverPRIVATE_IP_018,1781647424.674259,1781647424.6792264,4.967451095581055,matched,False,,12,11
27321,27328,PRIVATE_IP_001,PRIVATE_IP_017,52,1,3,3,Read Holding Registers,24.0,1.0,fc3:unit1:reg24:qty1:serverPRIVATE_IP_017,1781647424.6742907,1781647424.6793795,5.08880615234375,matched,False,,12,11
27332,27354,PRIVATE_IP_001,PRIVATE_IP_016,52,1,3,3,Read Holding Registers,1.0,1.0,fc3:unit1:reg1:qty1:serverPRIVATE_IP_016,1781647424.6813276,1781647424.69596,14.632463455200195,matched,True,2.0,12,9
27333,27338,PRIVATE_IP_001,PRIVATE_IP_015,103,1,3,3,Read Holding Registers,1.0,1.0,fc3:unit1:reg1:qty1:serverPRIVATE_IP_015,1781647424.6813772,1781647424.6875966,6.219387054443359,matched,False,,12,11
27334,27336,PRIVATE_IP_001,PRIVATE_IP_021,37,1,3,3,Read Holding Registers,0.0,75.0,fc3:unit1:reg0:qty75:serverPRIVATE_IP_021,1781647424.6832361,1781647424.6874237,4.187583923339844,matched,False,,12,159
27340,27356,PRIVATE_IP_001,PRIVATE_IP_021,127,1,3,3,Read Holding Registers,0.0,86.0,fc3:unit1:reg0:qty86:serverPRIVATE_IP_021,1781647424.6883438,1781647424.6963942,8.05044174194336,matched,False,,12,181
27341,27358,PRIVATE_IP_001,PRIVATE_IP_021,38,1,3,3,Read Holding Registers,3.0,1.0,fc3:unit1:reg3:qty1:serverPRIVATE_IP_021,1781647424.6896286,1781647424.697389,7.760286331176758,matched,False,,12,11
27342,27350,PRIVATE_IP_001,PRIVATE_IP_015,104,1,3,3,Read Holding Registers,215.0,1.0,fc3:unit1:reg215:qty1:serverPRIVATE_IP_015,1781647424.6896763,1781647424.6945758,4.899501800537109,matched,False,,12,11
27359,27362,PRIVATE_IP_001,PRIVATE_IP_021,128,1,3,3,Read Holding Registers,94.0,86.0,fc3:unit1:reg94:qty86:serverPRIVATE_IP_021,1781647424.6984968,1781647424.7084868,9.98997688293457,matched,False,,12,181
27360,27361,PRIVATE_IP_001,PRIVATE_IP_021,39,1,3,3,Read Holding Registers,97.0,1.0,fc3:unit1:reg97:qty1:serverPRIVATE_IP_021,1781647424.7000763,1781647424.706467,6.390571594238281,matched,False,,12,11
27369,27370,PRIVATE_IP_001,PRIVATE_IP_015,101,1,3,3,Read Holding Registers,300.0,22.0,fc3:unit1:reg300:qty22:serverPRIVATE_IP_015,1781647425.2537565,1781647425.25884,5.083560943603516,matched,False,,12,53
27372,27373,PRIVATE_IP_001,PRIVATE_IP_015,102,1,3,3,Read Holding Registers,1.0,124.0,fc3:unit1:reg1:qty124:serverPRIVATE_IP_015,1781647425.2663515,1781647425.2714603,5.108833312988281,matched,False,,12,257
27374,27375,PRIVATE_IP_001,PRIVATE_IP_015,103,1,3,3,Read Holding Registers,125.0,88.0,fc3:unit1:reg125:qty88:serverPRIVATE_IP_015,1781647425.2784317,1781647425.283081,4.64940071105957,matched,False,,12,185
27376,27377,PRIVATE_IP_001,PRIVATE_IP_015,104,1,3,3,Read Holding Registers,101.0,33.0,fc3:unit1:reg101:qty33:serverPRIVATE_IP_015,1781647425.287001,1781647425.292749,5.74803352355957,matched,False,,12,75
27379,27380,PRIVATE_IP_001,PRIVATE_IP_019,111,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_019,1781647425.5735886,1781647425.57939,5.80143928527832,matched,False,,12,209
27382,27383,PRIVATE_IP_001,PRIVATE_IP_018,116,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_018,1781647425.5868392,1781647425.5919344,5.095243453979492,matched,False,,12,209
27385,27390,PRIVATE_IP_001,PRIVATE_IP_017,111,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_017,1781647425.5995615,1781647425.6032887,3.7271976470947266,matched,False,,12,209
27386,27388,PRIVATE_IP_001,PRIVATE_IP_025,111,1,4,4,Read Input Registers,0.0,30.0,fc4:unit1:reg0:qty30:serverPRIVATE_IP_025,1781647425.6010704,1781647425.603034,1.9636154174804688,matched,False,,12,69
27387,27392,PRIVATE_IP_001,PRIVATE_IP_020,111,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_020,1781647425.6021428,1781647425.6071599,5.01704216003418,matched,False,,12,209
27434,27437,PRIVATE_IP_001,PRIVATE_IP_021,40,1,3,3,Read Holding Registers,94.0,75.0,fc3:unit1:reg94:qty75:serverPRIVATE_IP_021,1781647425.6683552,1781647425.6725152,4.1599273681640625,matched,False,,12,159
27439,27441,PRIVATE_IP_001,PRIVATE_IP_021,129,1,3,3,Read Holding Registers,0.0,86.0,fc3:unit1:reg0:qty86:serverPRIVATE_IP_021,1781647425.690286,1781647425.6975524,7.266521453857422,matched,False,,12,181
27443,27444,PRIVATE_IP_001,PRIVATE_IP_021,130,1,3,3,Read Holding Registers,94.0,86.0,fc3:unit1:reg94:qty86:serverPRIVATE_IP_021,1781647425.7015417,1781647425.7076464,6.104707717895508,matched,False,,12,181
27447,27448,PRIVATE_IP_001,PRIVATE_IP_015,105,1,3,3,Read Holding Registers,300.0,22.0,fc3:unit1:reg300:qty22:serverPRIVATE_IP_015,1781647426.253986,1781647426.259383,5.39708137512207,matched,False,,12,53
27450,27451,PRIVATE_IP_001,PRIVATE_IP_015,106,1,3,3,Read Holding Registers,1.0,124.0,fc3:unit1:reg1:qty124:serverPRIVATE_IP_015,1781647426.2672186,1781647426.2742138,6.995201110839844,matched,False,,12,257
27452,27453,PRIVATE_IP_001,PRIVATE_IP_015,107,1,3,3,Read Holding Registers,125.0,88.0,fc3:unit1:reg125:qty88:serverPRIVATE_IP_015,1781647426.2764432,1781647426.2819083,5.465030670166016,matched,False,,12,185
27454,27455,PRIVATE_IP_001,PRIVATE_IP_015,108,1,3,3,Read Holding Registers,101.0,33.0,fc3:unit1:reg101:qty33:serverPRIVATE_IP_015,1781647426.2841396,1781647426.2886536,4.513978958129883,matched,False,,12,75
27457,27458,PRIVATE_IP_001,PRIVATE_IP_019,112,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_019,1781647426.574387,1781647426.5792317,4.84466552734375,matched,False,,12,209
27460,27461,PRIVATE_IP_001,PRIVATE_IP_018,117,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_018,1781647426.5872004,1781647426.5919003,4.699945449829102,matched,False,,12,209
27463,27468,PRIVATE_IP_001,PRIVATE_IP_017,112,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_017,1781647426.6003745,1781647426.6053941,5.019664764404297,matched,False,,12,209
27464,27465,PRIVATE_IP_001,PRIVATE_IP_025,112,1,4,4,Read Input Registers,0.0,30.0,fc4:unit1:reg0:qty30:serverPRIVATE_IP_025,1781647426.6004565,1781647426.6025436,2.087116241455078,matched,False,,12,69
27466,27470,PRIVATE_IP_001,PRIVATE_IP_020,112,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_020,1781647426.6025863,1781647426.6069717,4.385471343994141,matched,False,,12,209
27514,27554,PRIVATE_IP_001,PRIVATE_IP_012,69,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_012,1781647426.6813185,1781647426.705018,23.699522018432617,matched,False,,12,53
27515,27542,PRIVATE_IP_001,PRIVATE_IP_009,69,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_009,1781647426.6813836,1781647426.6967778,15.394210815429688,matched,False,,12,53
27516,27550,PRIVATE_IP_001,PRIVATE_IP_014,69,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_014,1781647426.6814194,1781647426.7030463,21.626949310302734,matched,False,,12,53
27517,27546,PRIVATE_IP_001,PRIVATE_IP_013,69,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_013,1781647426.6814492,1781647426.6974797,16.030550003051758,matched,False,,12,53
27518,27525,PRIVATE_IP_001,PRIVATE_IP_019,69,1,3,3,Read Holding Registers,0.0,76.0,fc3:unit1:reg0:qty76:serverPRIVATE_IP_019,1781647426.6814775,1781647426.6858711,4.393577575683594,matched,False,,12,161
27519,27529,PRIVATE_IP_001,PRIVATE_IP_018,53,1,3,3,Read Holding Registers,53.0,1.0,fc3:unit1:reg53:qty1:serverPRIVATE_IP_018,1781647426.6815088,1781647426.6861525,4.643678665161133,matched,False,,12,11
27520,27527,PRIVATE_IP_001,PRIVATE_IP_017,53,1,3,3,Read Holding Registers,24.0,1.0,fc3:unit1:reg24:qty1:serverPRIVATE_IP_017,1781647426.6815395,1781647426.6859295,4.39000129699707,matched,False,,12,11
27531,27552,PRIVATE_IP_001,PRIVATE_IP_016,53,1,3,3,Read Holding Registers,1.0,1.0,fc3:unit1:reg1:qty1:serverPRIVATE_IP_016,1781647426.6867542,1781647426.7034342,16.680002212524414,matched,True,2.0,12,9
27532,27535,PRIVATE_IP_001,PRIVATE_IP_015,105,1,3,3,Read Holding Registers,1.0,1.0,fc3:unit1:reg1:qty1:serverPRIVATE_IP_015,1781647426.6868107,1781647426.6905022,3.691434860229492,matched,False,,12,11
27533,27539,PRIVATE_IP_001,PRIVATE_IP_021,41,1,3,3,Read Holding Registers,0.0,75.0,fc3:unit1:reg0:qty75:serverPRIVATE_IP_021,1781647426.6868434,1781647426.6924753,5.631923675537109,matched,False,,12,159
27534,27544,PRIVATE_IP_001,PRIVATE_IP_021,131,1,3,3,Read Holding Registers,0.0,86.0,fc3:unit1:reg0:qty86:serverPRIVATE_IP_021,1781647426.6892877,1781647426.697414,8.126258850097656,matched,False,,12,181
27538,27548,PRIVATE_IP_001,PRIVATE_IP_015,106,1,3,3,Read Holding Registers,215.0,1.0,fc3:unit1:reg215:qty1:serverPRIVATE_IP_015,1781647426.6921172,1781647426.6975222,5.404949188232422,matched,False,,12,11
27541,27556,PRIVATE_IP_001,PRIVATE_IP_021,42,1,3,3,Read Holding Registers,3.0,1.0,fc3:unit1:reg3:qty1:serverPRIVATE_IP_021,1781647426.6942668,1781647426.7071762,12.909412384033203,matched,False,,12,11
27549,27558,PRIVATE_IP_001,PRIVATE_IP_021,132,1,3,3,Read Holding Registers,94.0,86.0,fc3:unit1:reg94:qty86:serverPRIVATE_IP_021,1781647426.7021308,1781647426.710637,8.506298065185547,matched,False,,12,181
27557,27559,PRIVATE_IP_001,PRIVATE_IP_021,43,1,3,3,Read Holding Registers,97.0,1.0,fc3:unit1:reg97:qty1:serverPRIVATE_IP_021,1781647426.709165,1781647426.7161324,6.967306137084961,matched,False,,12,11
27565,27567,PRIVATE_IP_001,PRIVATE_IP_015,109,1,3,3,Read Holding Registers,300.0,22.0,fc3:unit1:reg300:qty22:serverPRIVATE_IP_015,1781647427.2565255,1781647427.2629485,6.422996520996094,matched,False,,12,53
27569,27570,PRIVATE_IP_001,PRIVATE_IP_015,110,1,3,3,Read Holding Registers,1.0,124.0,fc3:unit1:reg1:qty124:serverPRIVATE_IP_015,1781647427.27088,1781647427.2760704,5.190372467041016,matched,False,,12,257
27571,27572,PRIVATE_IP_001,PRIVATE_IP_015,111,1,3,3,Read Holding Registers,125.0,88.0,fc3:unit1:reg125:qty88:serverPRIVATE_IP_015,1781647427.2803817,1781647427.284986,4.604339599609375,matched,False,,12,185
27573,27574,PRIVATE_IP_001,PRIVATE_IP_015,112,1,3,3,Read Holding Registers,101.0,33.0,fc3:unit1:reg101:qty33:serverPRIVATE_IP_015,1781647427.2896328,1781647427.2935834,3.9505958557128906,matched,False,,12,75
27576,27577,PRIVATE_IP_001,PRIVATE_IP_019,113,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_019,1781647427.5745776,1781647427.5804622,5.884647369384766,matched,False,,12,209
27579,27580,PRIVATE_IP_001,PRIVATE_IP_018,118,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_018,1781647427.5912788,1781647427.59583,4.551172256469727,matched,False,,12,209
27582,27587,PRIVATE_IP_001,PRIVATE_IP_017,113,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_017,1781647427.60297,1781647427.6063192,3.34930419921875,matched,False,,12,209
27583,27585,PRIVATE_IP_001,PRIVATE_IP_025,113,1,4,4,Read Input Registers,0.0,30.0,fc4:unit1:reg0:qty30:serverPRIVATE_IP_025,1781647427.6030333,1781647427.6053295,2.2962093353271484,matched,False,,12,69
27584,27589,PRIVATE_IP_001,PRIVATE_IP_020,113,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_020,1781647427.6045585,1781647427.6109526,6.394147872924805,matched,False,,12,209
27633,27634,PRIVATE_IP_001,PRIVATE_IP_021,44,1,3,3,Read Holding Registers,94.0,75.0,fc3:unit1:reg94:qty75:serverPRIVATE_IP_021,1781647427.6691525,1781647427.6756606,6.508111953735352,matched,False,,12,159
27636,27637,PRIVATE_IP_001,PRIVATE_IP_021,133,1,3,3,Read Holding Registers,0.0,86.0,fc3:unit1:reg0:qty86:serverPRIVATE_IP_021,1781647427.6904883,1781647427.6975856,7.0972442626953125,matched,False,,12,181
27639,27640,PRIVATE_IP_001,PRIVATE_IP_021,134,1,3,3,Read Holding Registers,94.0,86.0,fc3:unit1:reg94:qty86:serverPRIVATE_IP_021,1781647427.69941,1781647427.7065732,7.163286209106445,matched,False,,12,181
27644,27645,PRIVATE_IP_001,PRIVATE_IP_015,113,1,3,3,Read Holding Registers,300.0,22.0,fc3:unit1:reg300:qty22:serverPRIVATE_IP_015,1781647428.2534308,1781647428.2576497,4.218816757202148,matched,False,,12,53
27647,27648,PRIVATE_IP_001,PRIVATE_IP_015,114,1,3,3,Read Holding Registers,1.0,124.0,fc3:unit1:reg1:qty124:serverPRIVATE_IP_015,1781647428.2691972,1781647428.2741084,4.911184310913086,matched,False,,12,257
