Linux 6.8.0-55-generic (ubuntu) 	29/05/26 	_x86_64_	(8 CPU)

15:48:54     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:49:47       3    3,06    0,00    3,06    0,00    0,00    0,00    0,00    0,00    0,00   93,88
15:49:47       4    3,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   95,00
15:49:47       5    7,92    0,00    2,97    0,00    0,00    0,99    0,00    0,00    0,00   88,12
15:49:47       6    0,00    0,00    1,03    0,00    0,00    0,00    0,00    0,00    0,00   98,97
15:49:47       7    1,02    0,00    2,04    0,00    0,00    0,00    0,00    0,00    0,00   96,94

15:49:47     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:49:48     all    2,91    0,00    2,66    0,13    0,00    0,00    0,00    0,00    0,00   94,30
15:49:48       0    2,04    0,00    2,04    0,00    0,00    0,00    0,00    0,00    0,00   95,92
15:49:48       1    1,02    0,00    2,04    0,00    0,00    0,00    0,00    0,00    0,00   96,94
15:49:48       2    2,02    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   96,97
15:49:48       3    4,04    0,00    4,04    0,00    0,00    0,00    0,00    0,00    0,00   91,92
15:49:48       4    4,08    0,00    3,06    0,00    0,00    0,00    0,00    0,00    0,00   92,86
15:49:48       5    5,05    0,00    4,04    0,00    0,00    0,00    0,00    0,00    0,00   90,91
15:49:48       6    1,01    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   97,98
15:49:48       7    4,00    0,00    4,00    1,00    0,00    0,00    0,00    0,00    0,00   91,00

15:49:48     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:49:49     all    2,15    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   95,83
15:49:49       0    1,02    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   97,96
15:49:49       1    1,02    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   97,96
15:49:49       2    6,06    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   91,92
15:49:49       3    1,01    0,00    4,04    0,00    0,00    0,00    0,00    0,00    0,00   94,95
15:49:49       4    3,03    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   94,95
15:49:49       5    1,01    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   97,98
15:49:49       6    1,01    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   96,97
15:49:49       7    3,00    0,00    3,00    0,00    0,00    0,00    0,00    0,00    0,00   94,00

15:49:49     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:49:50     all    2,01    0,00    1,63    0,13    0,00    0,38    0,00    0,00    0,00   95,86
15:49:50       0    1,00    0,00    2,00    0,00    0,00    1,00    0,00    0,00    0,00   96,00
15:49:50       1    1,01    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   97,98
15:49:50       2    6,06    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   90,91
15:49:50       3    1,98    0,00    0,99    0,99    0,00    0,99    0,00    0,00    0,00   95,05
15:49:50       4    2,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   96,00
15:49:50       5    2,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   97,00
15:49:50       6    1,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   97,00
15:49:50       7    1,01    0,00    1,01    0,00    0,00    1,01    0,00    0,00    0,00   96,97

15:49:50     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:49:51     all    2,26    0,00    2,01    0,25    0,00    0,00    0,00    0,00    0,00   95,48
15:49:51       0    1,98    0,00    1,98    0,99    0,00    0,00    0,00    0,00    0,00   95,05
15:49:51       1    1,01    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   95,96
15:49:51       2    7,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   91,00
15:49:51       3    0,00    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   98,98
15:49:51       4    5,05    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   92,93
15:49:51       5    1,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   97,00
15:49:51       6    1,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   97,00
15:49:51       7    1,00    0,00    2,00    1,00    0,00    0,00    0,00    0,00    0,00   96,00

15:49:51     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:49:52     all    2,67    0,00    2,16    0,25    0,00    0,13    0,00    0,00    0,00   94,79
15:49:52       0    5,10    0,00    2,04    0,00    0,00    0,00    0,00    0,00    0,00   92,86
15:49:52       1    2,04    0,00    2,04    0,00    0,00    0,00    0,00    0,00    0,00   95,92
15:49:52       2    5,10    0,00    3,06    0,00    0,00    0,00    0,00    0,00    0,00   91,84
15:49:52       3    1,02    0,00    2,04    0,00    0,00    0,00    0,00    0,00    0,00   96,94
15:49:52       4    3,00    0,00    3,00    1,00    0,00    1,00    0,00    0,00    0,00   92,00
15:49:52       5    3,03    0,00    1,01    1,01    0,00    0,00    0,00    0,00    0,00   94,95
15:49:52       6    0,00    0,00    2,06    0,00    0,00    0,00    0,00    0,00    0,00   97,94
15:49:52       7    2,02    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   95,96

15:49:52     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:49:53     all    3,65    0,00    3,90    0,13    0,00    0,13    0,00    0,00    0,00   92,19
15:49:53       0    3,00    0,00    4,00    0,00    0,00    0,00    0,00    0,00    0,00   93,00
15:49:53       1    3,03    0,00    2,02    1,01    0,00    0,00    0,00    0,00    0,00   93,94
15:49:53       2    8,00    0,00    5,00    0,00    0,00    1,00    0,00    0,00    0,00   86,00
15:49:53       3    2,00    0,00    3,00    0,00    0,00    0,00    0,00    0,00    0,00   95,00
15:49:53       4    3,03    0,00    6,06    0,00    0,00    0,00    0,00    0,00    0,00   90,91
15:49:53       5    4,08    0,00    3,06    0,00    0,00    0,00    0,00    0,00    0,00   92,86
15:49:53       6    3,00    0,00    4,00    0,00    0,00    0,00    0,00    0,00    0,00   93,00
15:49:53       7    3,06    0,00    4,08    0,00    0,00    0,00    0,00    0,00    0,00   92,86

15:49:53     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:49:54     all    1,64    0,00    1,51    0,13    0,00    0,13    0,00    0,00    0,00   96,60
15:49:54       0    0,00    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   98,99
15:49:54       1    1,98    0,00    1,98    0,00    0,00    0,99    0,00    0,00    0,00   95,05
15:49:54       2    0,00    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   98,99
15:49:54       3    2,00    0,00    1,00    1,00    0,00    0,00    0,00    0,00    0,00   96,00
15:49:54       4    1,01    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   95,96
15:49:54       5    2,02    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   95,96
15:49:54       6    5,10    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   93,88
15:49:54       7    1,01    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   97,98

15:49:54     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:49:55     all    2,14    0,00    1,76    0,00    0,00    0,13    0,00    0,00    0,00   95,97
15:49:55       0    0,00    0,00    1,01    0,00    0,00    1,01    0,00    0,00    0,00   97,98
15:49:55       1    3,03    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   94,95
15:49:55       2    1,01    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   97,98
15:49:55       3    1,01    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   97,98
15:49:55       4    2,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   96,00
15:49:55       5    1,02    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   98,98
15:49:55       6    6,00    0,00    3,00    0,00    0,00    0,00    0,00    0,00    0,00   91,00
15:49:55       7    3,00    0,00    4,00    0,00    0,00    0,00    0,00    0,00    0,00   93,00

15:49:55     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:49:56     all    1,51    0,00    1,39    0,13    0,00    0,25    0,00    0,00    0,00   96,73
15:49:56       0    1,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   98,00
15:49:56       1    0,00    0,00    1,03    0,00    0,00    0,00    0,00    0,00    0,00   98,97
15:49:56       2    0,00    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   98,99
15:49:56       3    2,00    0,00    1,00    0,00    0,00    1,00    0,00    0,00    0,00   96,00
15:49:56       4    2,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   97,00
15:49:56       5    1,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   97,00
15:49:56       6    5,05    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   91,92
15:49:56       7    1,01    0,00    1,01    1,01    0,00    1,01    0,00    0,00    0,00   95,96

15:49:56     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:49:57     all    2,14    0,00    1,26    0,13    0,00    0,13    0,00    0,00    0,00   96,34
15:49:57       0    2,02    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   95,96
15:49:57       1    3,03    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   94,95
15:49:57       2    2,00    0,00    0,00    0,00    0,00    1,00    0,00    0,00    0,00   97,00
15:49:57       3    2,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   97,00
15:49:57       4    1,02    0,00    2,04    0,00    0,00    0,00    0,00    0,00    0,00   96,94
15:49:57       5    1,01    0,00    1,01    1,01    0,00    0,00    0,00    0,00    0,00   96,97
15:49:57       6    4,04    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   94,95
15:49:57       7    2,02    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   96,97

15:49:57     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:49:58     all    3,14    0,00    3,77    0,00    0,00    0,38    0,00    0,00    0,00   92,70
15:49:58       0    5,05    0,00    3,03    0,00    0,00    1,01    0,00    0,00    0,00   90,91
15:49:58       1    2,02    0,00    3,03    0,00    0,00    1,01    0,00    0,00    0,00   93,94
15:49:58       2    3,03    0,00    5,05    0,00    0,00    0,00    0,00    0,00    0,00   91,92
15:49:58       3    3,06    0,00    3,06    0,00    0,00    0,00    0,00    0,00    0,00   93,88
15:49:58       4    3,03    0,00    4,04    0,00    0,00    0,00    0,00    0,00    0,00   92,93
15:49:58       5    4,00    0,00    5,00    0,00    0,00    0,00    0,00    0,00    0,00   91,00
15:49:58       6    0,99    0,00    2,97    0,00    0,00    0,99    0,00    0,00    0,00   95,05
15:49:58       7    4,00    0,00    4,00    0,00    0,00    0,00    0,00    0,00    0,00   92,00

15:49:58     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:49:59     all    3,02    0,00    2,14    0,38    0,00    0,13    0,00    0,00    0,00   94,33
15:49:59       0    1,01    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   96,97
15:49:59       1    3,03    0,00    1,01    1,01    0,00    0,00    0,00    0,00    0,00   94,95
15:49:59       2    3,00    0,00    2,00    1,00    0,00    0,00    0,00    0,00    0,00   94,00
15:49:59       3    3,03    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   94,95
15:49:59       4    3,03    0,00    2,02    1,01    0,00    0,00    0,00    0,00    0,00   93,94
15:49:59       5    6,06    0,00    4,04    0,00    0,00    1,01    0,00    0,00    0,00   88,89
15:49:59       6    4,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   94,00
15:49:59       7    1,01    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   96,97

15:49:59     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:50:00     all    1,63    0,00    1,63    0,13    0,00    0,38    0,00    0,00    0,00   96,23
15:50:00       0    1,01    0,00    1,01    0,00    0,00    1,01    0,00    0,00    0,00   96,97
15:50:00       1    2,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   97,00
15:50:00       2    0,00    0,00    2,02    0,00    0,00    1,01    0,00    0,00    0,00   96,97
15:50:00       3    1,01    0,00    1,01    0,00    0,00    1,01    0,00    0,00    0,00   96,97
15:50:00       4    1,01    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   96,97
15:50:00       5    2,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   96,00
15:50:00       6    5,05    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   92,93
15:50:00       7    0,99    0,00    1,98    0,99    0,00    0,00    0,00    0,00    0,00   96,04

15:50:00     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:50:01     all    1,51    0,00    1,76    0,13    0,00    0,13    0,00    0,00    0,00   96,48
15:50:01       0    0,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   98,00
15:50:01       1    1,02    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   98,98
15:50:01       2    1,01    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   97,98
15:50:01       3    1,98    0,00    1,98    0,99    0,00    0,00    0,00    0,00    0,00   95,05
15:50:01       4    1,01    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   95,96
15:50:01       5    0,00    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   97,98
15:50:01       6    5,05    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   92,93
15:50:01       7    2,00    0,00    2,00    0,00    0,00    1,00    0,00    0,00    0,00   95,00

15:50:01     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:50:02     all    1,89    0,00    0,88    0,00    0,00    0,13    0,00    0,00    0,00   97,10
15:50:02       0    1,00    0,00    0,00    0,00    0,00    1,00    0,00    0,00    0,00   98,00
15:50:02       1    2,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   96,00
15:50:02       2    2,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   97,00
15:50:02       3    1,02    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   97,96
15:50:02       4    2,02    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   96,97
15:50:02       5    1,02    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   98,98
15:50:02       6    6,06    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   92,93
15:50:02       7    0,00    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   98,98

15:50:02     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:50:03     all    3,77    0,00    3,65    0,13    0,00    0,13    0,00    0,00    0,00   92,33
15:50:03       0    3,03    0,00    8,08    0,00    0,00    0,00    0,00    0,00    0,00   88,89
15:50:03       1    2,04    0,00    1,02    0,00    0,00    1,02    0,00    0,00    0,00   95,92
15:50:03       2    6,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   92,00
15:50:03       3    2,00    0,00    3,00    1,00    0,00    0,00    0,00    0,00    0,00   94,00
15:50:03       4    7,07    0,00    6,06    0,00    0,00    0,00    0,00    0,00    0,00   86,87
15:50:03       5    1,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   97,00
15:50:03       6    7,07    0,00    4,04    0,00    0,00    0,00    0,00    0,00    0,00   88,89
15:50:03       7    2,00    0,00    3,00    0,00    0,00    0,00    0,00    0,00    0,00   95,00

15:50:03     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:50:04     all    1,88    0,00    1,76    0,13    0,00    0,25    0,00    0,00    0,00   95,98
15:50:04       0    1,98    0,00    1,98    0,99    0,00    0,00    0,00    0,00    0,00   95,05
15:50:04       1    4,00    0,00    3,00    0,00    0,00    0,00    0,00    0,00    0,00   93,00
15:50:04       2    2,02    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   95,96
15:50:04       3    1,01    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   96,97
15:50:04       4    4,00    0,00    2,00    0,00    0,00    1,00    0,00    0,00    0,00   93,00
15:50:04       5    0,00    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   98,99
15:50:04       6    1,00    0,00    1,00    0,00    0,00    1,00    0,00    0,00    0,00   97,00
15:50:04       7    1,01    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   97,98

15:50:04     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:50:05     all    2,53    0,00    2,53    0,13    0,00    0,00    0,00    0,00    0,00   94,82
15:50:05       0    1,02    0,00    2,04    0,00    0,00    0,00    0,00    0,00    0,00   96,94
15:50:05       1    5,10    0,00    3,06    0,00    0,00    0,00    0,00    0,00    0,00   91,84
15:50:05       2    3,06    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   95,92
15:50:05       3    2,02    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   94,95
15:50:05       4    2,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   96,00
15:50:05       5    0,99    0,00    1,98    0,99    0,00    0,00    0,00    0,00    0,00   96,04
15:50:05       6    2,02    0,00    4,04    0,00    0,00    0,00    0,00    0,00    0,00   93,94
15:50:05       7    4,04    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   92,93

15:50:05     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:50:06     all    2,01    0,00    1,25    0,13    0,00    0,25    0,00    0,00    0,00   96,37
15:50:06       0    2,02    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   96,97
15:50:06       1    6,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   92,00
15:50:06       2    1,98    0,00    0,99    0,00    0,00    0,99    0,00    0,00    0,00   96,04
15:50:06       3    1,00    0,00    1,00    0,00    0,00    1,00    0,00    0,00    0,00   97,00
15:50:06       4    1,98    0,00    1,98    0,00    0,00    0,00    0,00    0,00    0,00   96,04
15:50:06       5    0,00    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   98,98
15:50:06       6    2,02    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   96,97
15:50:06       7    1,00    0,00    1,00    1,00    0,00    0,00    0,00    0,00    0,00   97,00

15:50:06     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:50:07     all    1,64    0,00    1,39    0,13    0,00    0,25    0,00    0,00    0,00   96,59
15:50:07       0    0,00    0,00    1,01    0,00    0,00    1,01    0,00    0,00    0,00   97,98
15:50:07       1    5,05    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   92,93
15:50:07       2    4,04    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   95,96
15:50:07       3    1,02    0,00    1,02    1,02    0,00    0,00    0,00    0,00    0,00   96,94
15:50:07       4    1,02    0,00    2,04    0,00    0,00    0,00    0,00    0,00    0,00   96,94
15:50:07       5    0,99    0,00    1,98    0,00    0,00    0,99    0,00    0,00    0,00   96,04
15:50:07       6    0,00    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   97,98
15:50:07       7    1,01    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   97,98

15:50:07     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:50:08     all    1,76    0,00    1,51    0,13    0,00    0,00    0,00    0,00    0,00   96,61
15:50:08       0    1,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   98,00
15:50:08       1    1,01    0,00    2,02    1,01    0,00    0,00    0,00    0,00    0,00   95,96
15:50:08       2    4,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   94,00
15:50:08       3    4,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   94,00
15:50:08       4    1,00    0,00    3,00    0,00    0,00    0,00    0,00    0,00    0,00   96,00
15:50:08       5    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
15:50:08       6    3,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   96,00
15:50:08       7    0,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   99,00

15:50:08     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:50:09     all    7,05    0,00    3,27    0,00    0,00    0,25    0,00    0,00    0,00   89,42
15:50:09       0   10,00    0,00    2,00    0,00    0,00    1,00    0,00    0,00    0,00   87,00
15:50:09       1    5,05    0,00    4,04    0,00    0,00    1,01    0,00    0,00    0,00   89,90
15:50:09       2    5,00    0,00    3,00    0,00    0,00    0,00    0,00    0,00    0,00   92,00
15:50:09       3    7,07    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   91,92
15:50:09       4    8,08    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   89,90
15:50:09       5    8,00    0,00    3,00    0,00    0,00    0,00    0,00    0,00    0,00   89,00
15:50:09       6    6,12    0,00    7,14    0,00    0,00    0,00    0,00    0,00    0,00   86,73
15:50:09       7    7,07    0,00    4,04    0,00    0,00    0,00    0,00    0,00    0,00   88,89

15:50:09     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:50:10     all    1,89    0,00    1,76    0,13    0,00    0,13    0,00    0,00    0,00   96,10
15:50:10       0    6,06    0,00    4,04    0,00    0,00    0,00    0,00    0,00    0,00   89,90
15:50:10       1    3,03    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   95,96
15:50:10       2    1,02    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   97,96
15:50:10       3    1,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   97,00
15:50:10       4    1,01    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   95,96
15:50:10       5    0,00    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   98,98
15:50:10       6    2,00    0,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00   97,00
15:50:10       7    0,99    0,00    1,98    0,00    0,00    0,99    0,00    0,00    0,00   96,04

15:50:10     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:50:11     all    2,26    0,00    1,88    0,13    0,00    0,38    0,00    0,00    0,00   95,36
15:50:11       0    1,01    0,00    3,03    0,00    0,00    1,01    0,00    0,00    0,00   94,95
15:50:11       1    4,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   95,00
15:50:11       2    6,00    0,00    2,00    0,00    0,00    1,00    0,00    0,00    0,00   91,00
15:50:11       3    0,00    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   98,98
15:50:11       4    1,98    0,00    2,97    0,00    0,00    0,00    0,00    0,00    0,00   95,05
15:50:11       5    3,00    0,00    3,00    0,00    0,00    0,00    0,00    0,00    0,00   94,00
15:50:11       6    1,00    0,00    1,00    0,00    0,00    1,00    0,00    0,00    0,00   97,00
15:50:11       7    1,00    0,00    1,00    1,00    0,00    0,00    0,00    0,00    0,00   97,00

15:50:11     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:50:12     all    2,91    0,00    2,28    0,13    0,00    0,00    0,00    0,00    0,00   94,69
15:50:12       0    1,01    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   96,97
15:50:12       1    2,04    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   96,94
15:50:12       2    8,16    0,00    2,04    0,00    0,00    0,00    0,00    0,00    0,00   89,80
15:50:12       3    2,02    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   94,95
15:50:12       4    2,02    0,00    3,03    1,01    0,00    0,00    0,00    0,00    0,00   93,94
15:50:12       5    3,03    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   94,95
15:50:12       6    4,04    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   92,93
15:50:12       7    1,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   97,00

15:50:12     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:50:13     all    2,63    0,00    2,26    0,00    0,00    0,38    0,00    0,00    0,00   94,74
15:50:13       0    1,00    0,00    1,00    0,00    0,00    1,00    0,00    0,00    0,00   97,00
15:50:13       1    2,00    0,00    2,00    0,00    0,00    1,00    0,00    0,00    0,00   95,00
15:50:13       2    2,00    0,00    4,00    0,00    0,00    0,00    0,00    0,00    0,00   94,00
15:50:13       3    6,93    0,00    1,98    0,00    0,00    0,99    0,00    0,00    0,00   90,10
15:50:13       4    3,00    0,00    3,00    0,00    0,00    0,00    0,00    0,00    0,00   94,00
15:50:13       5    2,04    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   96,94
15:50:13       6    1,01    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   96,97
15:50:13       7    3,00    0,00    3,00    0,00    0,00    0,00    0,00    0,00    0,00   94,00

15:50:13     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:50:14     all    3,90    0,00    3,90    0,25    0,00    0,00    0,00    0,00    0,00   91,94
15:50:14       0    2,00    0,00    4,00    0,00    0,00    0,00    0,00    0,00    0,00   94,00
15:50:14       1    3,03    0,00    3,03    1,01    0,00    0,00    0,00    0,00    0,00   92,93
15:50:14       2    4,12    0,00    3,09    0,00    0,00    0,00    0,00    0,00    0,00   92,78
15:50:14       3    5,05    0,00    4,04    0,00    0,00    0,00    0,00    0,00    0,00   90,91
15:50:14       4    4,00    0,00    5,00    1,00    0,00    0,00    0,00    0,00    0,00   90,00
15:50:14       5    2,97    0,00    2,97    0,00    0,00    0,00    0,00    0,00    0,00   94,06
15:50:14       6    3,00    0,00    3,00    0,00    0,00    0,00    0,00    0,00    0,00   94,00
15:50:14       7    7,14    0,00    6,12    0,00    0,00    0,00    0,00    0,00    0,00   86,73

15:50:14     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:50:15     all    4,04    0,00    2,90    0,25    0,00    0,13    0,00    0,00    0,00   92,69
15:50:15       0    0,99    0,00    1,98    0,99    0,00    0,99    0,00    0,00    0,00   95,05
15:50:15       1    6,12    0,00    3,06    0,00    0,00    0,00    0,00    0,00    0,00   90,82
15:50:15       2    2,97    0,00    2,97    0,99    0,00    0,00    0,00    0,00    0,00   93,07
15:50:15       3   10,10    0,00    4,04    0,00    0,00    0,00    0,00    0,00    0,00   85,86
15:50:15       4    4,04    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   92,93
15:50:15       5    2,04    0,00    3,06    0,00    0,00    0,00    0,00    0,00    0,00   94,90
15:50:15       6    2,04    0,00    2,04    0,00    0,00    0,00    0,00    0,00    0,00   95,92
15:50:15       7    4,04    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   92,93

15:50:15     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:50:16     all    1,77    0,00    1,64    0,13    0,00    0,13    0,00    0,00    0,00   96,34
