frame_index,adu_index,time_epoch,time_s,src_ip,dst_ip,src_port,dst_port,tcp_flags,tcp_seq,tcp_ack,direction,client_ip,server_ip,client_port,server_port,transaction_id,unit_id,function_code,function_base,function_name,is_exception,exception_code,exception_name,start_addr,quantity,byte_count,write_value,tcp_payload_bytes,adu_bytes,pdu_hex,parse_note,register_signature
21616,1,1780087932.978287,197.23048424720764,PRIVATE_IP_001,PRIVATE_IP_015,59144,502,PA,3339726873,2113727591,Query,PRIVATE_IP_001,PRIVATE_IP_015,59144,502,170,1,3,3,Read Holding Registers,False,,,215.0,1.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|addr=215|qty=1
21619,1,1780087932.9835992,197.2357964515686,PRIVATE_IP_001,PRIVATE_IP_013,55738,502,PA,23868829,12879742,Query,PRIVATE_IP_001,PRIVATE_IP_013,55738,502,9,1,3,3,Read Holding Registers,False,,,0.0,22.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_013|U1|FC3|addr=0|qty=22
21620,1,1780087932.9836164,197.2358136177063,PRIVATE_IP_025,PRIVATE_IP_001,502,36268,PA,4223029158,1250296962,Response,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,18,1,4,4,Read Input Registers,False,,,,,60.0,,69,69,REDACTED_PAYLOAD,ok,PRIVATE_IP_025|U1|FC4|no_addr
21622,1,1780087932.9836836,197.2358808517456,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,PA,3244928656,1281788547,Query,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,73,1,3,3,Read Holding Registers,False,,,0.0,75.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_021|U1|FC3|addr=0|qty=75
21626,1,1780087932.9896097,197.24180698394775,PRIVATE_IP_021,PRIVATE_IP_001,502,43314,PA,1281788547,3244928668,Response,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,73,1,3,3,Read Holding Registers,False,,,,,150.0,,159,159,REDACTED_PAYLOAD,ok,PRIVATE_IP_021|U1|FC3|no_addr
21628,1,1780087932.9907453,197.24294257164001,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,PA,2098360339,655889945,Query,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,14,1,3,3,Read Holding Registers,False,,,301.0,22.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|addr=301|qty=22
21629,1,1780087932.9908786,197.24307584762573,PRIVATE_IP_015,PRIVATE_IP_001,502,59144,PA,2113727591,3339726885,Response,PRIVATE_IP_001,PRIVATE_IP_015,59144,502,170,1,3,3,Read Holding Registers,False,,,,,2.0,,11,11,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|no_addr
21630,1,1780087932.9909434,197.24314069747925,PRIVATE_IP_014,PRIVATE_IP_001,502,39332,PA,12479602,2299194681,Response,PRIVATE_IP_001,PRIVATE_IP_014,39332,502,9,1,3,3,Read Holding Registers,False,,,,,44.0,,53,53,REDACTED_PAYLOAD,ok,PRIVATE_IP_014|U1|FC3|no_addr
21632,1,1780087932.9924867,197.24468398094177,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,PA,3244928668,1281788706,Query,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,74,1,3,3,Read Holding Registers,False,,,3.0,1.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_021|U1|FC3|addr=3|qty=1
21633,1,1780087932.9938383,197.2460355758667,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,PA,655889945,2098360351,Response,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,14,1,3,3,Read Holding Registers,False,,,,,44.0,,53,53,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|no_addr
21635,1,1780087932.9961183,197.24831557273865,PRIVATE_IP_009,PRIVATE_IP_001,502,36786,PA,15257497,1132983657,Response,PRIVATE_IP_001,PRIVATE_IP_009,36786,502,9,1,3,3,Read Holding Registers,False,,,,,44.0,,53,53,REDACTED_PAYLOAD,ok,PRIVATE_IP_009|U1|FC3|no_addr
21637,1,1780087932.9977717,197.24996900558472,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,PA,2098360351,655889998,Query,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,15,1,3,3,Read Holding Registers,False,,,2.0,123.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|addr=2|qty=123
21638,1,1780087933.001242,197.25343918800354,PRIVATE_IP_021,PRIVATE_IP_001,502,43314,PA,1281788706,3244928680,Response,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,74,1,3,3,Read Holding Registers,False,,,,,2.0,,11,11,REDACTED_PAYLOAD,ok,PRIVATE_IP_021|U1|FC3|no_addr
21640,1,1780087933.0030317,197.25522899627686,PRIVATE_IP_013,PRIVATE_IP_001,502,55738,PA,12879742,23868841,Response,PRIVATE_IP_001,PRIVATE_IP_013,55738,502,9,1,3,3,Read Holding Registers,False,,,,,44.0,,53,53,REDACTED_PAYLOAD,ok,PRIVATE_IP_013|U1|FC3|no_addr
21642,1,1780087933.0031357,197.25533294677734,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,PA,655889998,2098360363,Response,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,15,1,3,3,Read Holding Registers,False,,,,,246.0,,255,255,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|no_addr
21643,1,1780087933.0066335,197.25883078575134,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,PA,3244928680,1281788717,Query,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,75,1,3,3,Read Holding Registers,False,,,97.0,1.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_021|U1|FC3|addr=97|qty=1
21644,1,1780087933.0091395,197.26133680343628,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,PA,2098360363,655890253,Query,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,16,1,3,3,Read Holding Registers,False,,,125.0,88.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|addr=125|qty=88
21645,1,1780087933.014162,197.26635932922363,PRIVATE_IP_021,PRIVATE_IP_001,502,43314,PA,1281788717,3244928692,Response,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,75,1,3,3,Read Holding Registers,False,,,,,2.0,,11,11,REDACTED_PAYLOAD,ok,PRIVATE_IP_021|U1|FC3|no_addr
21646,1,1780087933.0153391,197.26753640174866,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,PA,655890253,2098360375,Response,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,16,1,3,3,Read Holding Registers,False,,,,,176.0,,185,185,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|no_addr
21658,1,1780087933.8249161,198.07711338996887,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,PA,1689232578,3476853812,Query,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,18,1,3,3,Read Holding Registers,False,,,0.0,100.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_020|U1|FC3|addr=0|qty=100
21659,1,1780087933.8250904,198.0772876739502,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,PA,2444398920,109813519,Query,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,18,1,3,3,Read Holding Registers,False,,,0.0,100.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_018|U1|FC3|addr=0|qty=100
21660,1,1780087933.829494,198.0816912651062,PRIVATE_IP_020,PRIVATE_IP_001,502,44326,PA,3476853812,1689232590,Response,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,18,1,3,3,Read Holding Registers,False,,,,,200.0,,209,209,REDACTED_PAYLOAD,ok,PRIVATE_IP_020|U1|FC3|no_addr
21662,1,1780087933.830262,198.0824592113495,PRIVATE_IP_018,PRIVATE_IP_001,502,38884,PA,109813519,2444398932,Response,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,18,1,3,3,Read Holding Registers,False,,,,,200.0,,209,209,REDACTED_PAYLOAD,ok,PRIVATE_IP_018|U1|FC3|no_addr
21666,1,1780087933.84241,198.09460735321045,PRIVATE_IP_001,PRIVATE_IP_019,59748,502,PA,917165213,659752686,Query,PRIVATE_IP_001,PRIVATE_IP_019,59748,502,18,1,3,3,Read Holding Registers,False,,,0.0,100.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_019|U1|FC3|addr=0|qty=100
21667,1,1780087933.8472853,198.09948253631592,PRIVATE_IP_019,PRIVATE_IP_001,502,59748,PA,659752686,917165225,Response,PRIVATE_IP_001,PRIVATE_IP_019,59748,502,18,1,3,3,Read Holding Registers,False,,,,,200.0,,209,209,REDACTED_PAYLOAD,ok,PRIVATE_IP_019|U1|FC3|no_addr
21686,1,1780087933.963485,198.2156822681427,PRIVATE_IP_001,PRIVATE_IP_017,57898,502,PA,2556265324,138320543,Query,PRIVATE_IP_001,PRIVATE_IP_017,57898,502,18,1,3,3,Read Holding Registers,False,,,0.0,100.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_017|U1|FC3|addr=0|qty=100
21699,1,1780087933.9653826,198.21757984161377,PRIVATE_IP_001,PRIVATE_IP_018,38980,502,PA,1198449355,1313022554,Query,PRIVATE_IP_001,PRIVATE_IP_018,38980,502,136,1,3,3,Read Holding Registers,False,,,53.0,1.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_018|U1|FC3|addr=53|qty=1
21701,1,1780087933.965417,198.21761417388916,PRIVATE_IP_001,PRIVATE_IP_017,57952,502,PA,3481320986,1651346960,Query,PRIVATE_IP_001,PRIVATE_IP_017,57952,502,136,1,3,3,Read Holding Registers,False,,,24.0,1.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_017|U1|FC3|addr=24|qty=1
21702,1,1780087933.9654427,198.2176399230957,PRIVATE_IP_001,PRIVATE_IP_019,59746,502,PA,1024051300,3253430970,Query,PRIVATE_IP_001,PRIVATE_IP_019,59746,502,138,1,3,3,Read Holding Registers,False,,,0.0,76.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_019|U1|FC3|addr=0|qty=76
21703,1,1780087933.9654684,198.21766567230225,PRIVATE_IP_001,PRIVATE_IP_016,34020,502,PA,1278068115,557857527,Query,PRIVATE_IP_001,PRIVATE_IP_016,34020,502,104,1,3,3,Read Holding Registers,False,,,1.0,1.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_016|U1|FC3|addr=1|qty=1
21711,1,1780087933.9676607,198.21985793113708,PRIVATE_IP_017,PRIVATE_IP_001,502,57898,PA,138320543,2556265336,Response,PRIVATE_IP_001,PRIVATE_IP_017,57898,502,18,1,3,3,Read Holding Registers,False,,,,,200.0,,209,209,REDACTED_PAYLOAD,ok,PRIVATE_IP_017|U1|FC3|no_addr
21718,1,1780087933.9699318,198.2221291065216,PRIVATE_IP_019,PRIVATE_IP_001,502,59746,PA,3253430970,1024051312,Response,PRIVATE_IP_001,PRIVATE_IP_019,59746,502,138,1,3,3,Read Holding Registers,False,,,,,152.0,,161,161,REDACTED_PAYLOAD,ok,PRIVATE_IP_019|U1|FC3|no_addr
21721,1,1780087933.9702964,198.22249364852905,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,PA,3244928692,1281788728,Query,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,76,1,3,3,Read Holding Registers,False,,,94.0,75.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_021|U1|FC3|addr=94|qty=75
21722,1,1780087933.9703305,198.22252774238586,PRIVATE_IP_001,PRIVATE_IP_012,58538,502,PA,1828320009,9918035,Query,PRIVATE_IP_001,PRIVATE_IP_012,58538,502,97,1,3,3,Read Holding Registers,False,,,0.0,22.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_012|U1|FC3|addr=0|qty=22
21731,1,1780087933.9719284,198.224125623703,PRIVATE_IP_018,PRIVATE_IP_001,502,38980,PA,1313022554,1198449367,Response,PRIVATE_IP_001,PRIVATE_IP_018,38980,502,136,1,3,3,Read Holding Registers,False,,,,,2.0,,11,11,REDACTED_PAYLOAD,ok,PRIVATE_IP_018|U1|FC3|no_addr
21733,1,1780087933.9732797,198.22547698020935,PRIVATE_IP_017,PRIVATE_IP_001,502,57952,PA,1651346960,3481320998,Response,PRIVATE_IP_001,PRIVATE_IP_017,57952,502,136,1,3,3,Read Holding Registers,False,,,,,2.0,,11,11,REDACTED_PAYLOAD,ok,PRIVATE_IP_017|U1|FC3|no_addr
21737,1,1780087933.9756908,198.2278881072998,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,PA,1250296962,4223029227,Query,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,19,1,4,4,Read Input Registers,False,,,0.0,30.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_025|U1|FC4|addr=0|qty=30
21742,1,1780087933.9774973,198.22969460487366,PRIVATE_IP_025,PRIVATE_IP_001,502,36268,PA,4223029227,1250296974,Response,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,19,1,4,4,Read Input Registers,False,,,,,60.0,,69,69,REDACTED_PAYLOAD,ok,PRIVATE_IP_025|U1|FC4|no_addr
21744,1,1780087933.9776049,198.22980213165283,PRIVATE_IP_021,PRIVATE_IP_001,502,43314,PA,1281788728,3244928704,Response,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,76,1,3,3,Read Holding Registers,False,,,,,150.0,,159,159,REDACTED_PAYLOAD,ok,PRIVATE_IP_021|U1|FC3|no_addr
21746,1,1780087933.9797864,198.2319836616516,PRIVATE_IP_016,PRIVATE_IP_001,502,34020,PA,557857527,1278068127,Response,PRIVATE_IP_001,PRIVATE_IP_016,34020,502,104,1,131,3,Exception of Read Holding Registers,True,2.0,Illegal Data Address,,,,,9,9,REDACTED_PAYLOAD,exception,PRIVATE_IP_016|U1|FC3|no_addr
21748,1,1780087933.9876962,198.23989343643188,PRIVATE_IP_012,PRIVATE_IP_001,502,58538,PA,9918035,1828320021,Response,PRIVATE_IP_001,PRIVATE_IP_012,58538,502,97,1,3,3,Read Holding Registers,False,,,,,44.0,,53,53,REDACTED_PAYLOAD,ok,PRIVATE_IP_012|U1|FC3|no_addr
21750,1,1780087933.9884665,198.24066376686096,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,PA,2098360375,655890438,Query,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,17,1,3,3,Read Holding Registers,False,,,301.0,22.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|addr=301|qty=22
21751,1,1780087933.9950964,198.24729371070862,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,PA,655890438,2098360387,Response,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,17,1,3,3,Read Holding Registers,False,,,,,44.0,,53,53,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|no_addr
21753,1,1780087933.9980106,198.25020790100098,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,PA,2098360387,655890491,Query,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,18,1,3,3,Read Holding Registers,False,,,2.0,123.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|addr=2|qty=123
21754,1,1780087934.0023625,198.25455975532532,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,PA,655890491,2098360399,Response,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,18,1,3,3,Read Holding Registers,False,,,,,246.0,,255,255,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|no_addr
21755,1,1780087934.0044305,198.25662779808044,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,PA,2098360399,655890746,Query,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,19,1,3,3,Read Holding Registers,False,,,125.0,88.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|addr=125|qty=88
21756,1,1780087934.0102634,198.26246070861816,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,PA,655890746,2098360411,Response,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,19,1,3,3,Read Holding Registers,False,,,,,176.0,,185,185,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|no_addr
21766,1,1780087934.830829,199.0830261707306,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,PA,1689232590,3476854021,Query,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,19,1,3,3,Read Holding Registers,False,,,0.0,100.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_020|U1|FC3|addr=0|qty=100
21767,1,1780087934.8309336,199.08313083648682,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,PA,2444398932,109813728,Query,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,19,1,3,3,Read Holding Registers,False,,,0.0,100.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_018|U1|FC3|addr=0|qty=100
21768,1,1780087934.8353493,199.08754658699036,PRIVATE_IP_018,PRIVATE_IP_001,502,38884,PA,109813728,2444398944,Response,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,19,1,3,3,Read Holding Registers,False,,,,,200.0,,209,209,REDACTED_PAYLOAD,ok,PRIVATE_IP_018|U1|FC3|no_addr
21770,1,1780087934.8375146,199.08971190452576,PRIVATE_IP_020,PRIVATE_IP_001,502,44326,PA,3476854021,1689232602,Response,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,19,1,3,3,Read Holding Registers,False,,,,,200.0,,209,209,REDACTED_PAYLOAD,ok,PRIVATE_IP_020|U1|FC3|no_addr
21773,1,1780087934.8429277,199.09512495994568,PRIVATE_IP_001,PRIVATE_IP_019,59748,502,PA,917165225,659752895,Query,PRIVATE_IP_001,PRIVATE_IP_019,59748,502,19,1,3,3,Read Holding Registers,False,,,0.0,100.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_019|U1|FC3|addr=0|qty=100
21775,1,1780087934.8480327,199.1002299785614,PRIVATE_IP_019,PRIVATE_IP_001,502,59748,PA,659752895,917165237,Response,PRIVATE_IP_001,PRIVATE_IP_019,59748,502,19,1,3,3,Read Holding Registers,False,,,,,200.0,,209,209,REDACTED_PAYLOAD,ok,PRIVATE_IP_019|U1|FC3|no_addr
21795,1,1780087934.970097,199.22229433059692,PRIVATE_IP_001,PRIVATE_IP_017,57898,502,PA,2556265336,138320752,Query,PRIVATE_IP_001,PRIVATE_IP_017,57898,502,19,1,3,3,Read Holding Registers,False,,,0.0,100.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_017|U1|FC3|addr=0|qty=100
21812,1,1780087934.9719815,199.22417879104614,PRIVATE_IP_001,PRIVATE_IP_015,59144,502,PA,3339726885,2113727602,Query,PRIVATE_IP_001,PRIVATE_IP_015,59144,502,171,1,3,3,Read Holding Registers,False,,,1.0,1.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|addr=1|qty=1
21813,1,1780087934.9720254,199.2242226600647,PRIVATE_IP_001,PRIVATE_IP_022,53918,502,PA,3061730906,6012389,Query,PRIVATE_IP_001,PRIVATE_IP_022,53918,502,10,1,3,3,Read Holding Registers,False,,,0.0,36.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_022|U1|FC3|addr=0|qty=36
21814,1,1780087934.9720545,199.22425174713135,PRIVATE_IP_001,PRIVATE_IP_014,39332,502,PA,2299194681,12479655,Query,PRIVATE_IP_001,PRIVATE_IP_014,39332,502,10,1,3,3,Read Holding Registers,False,,,0.0,22.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_014|U1|FC3|addr=0|qty=22
21821,1,1780087934.9745367,199.22673392295837,PRIVATE_IP_022,PRIVATE_IP_001,502,53918,PA,6012389,3061730918,Response,PRIVATE_IP_001,PRIVATE_IP_022,53918,502,10,1,3,3,Read Holding Registers,False,,,,,72.0,,81,81,REDACTED_PAYLOAD,ok,PRIVATE_IP_022|U1|FC3|no_addr
21826,1,1780087934.9766498,199.22884702682495,PRIVATE_IP_001,PRIVATE_IP_009,36786,502,PA,1132983657,15257550,Query,PRIVATE_IP_001,PRIVATE_IP_009,36786,502,10,1,3,3,Read Holding Registers,False,,,0.0,22.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_009|U1|FC3|addr=0|qty=22
21827,1,1780087934.9767373,199.22893452644348,PRIVATE_IP_017,PRIVATE_IP_001,502,57898,PA,138320752,2556265348,Response,PRIVATE_IP_001,PRIVATE_IP_017,57898,502,19,1,3,3,Read Holding Registers,False,,,,,200.0,,209,209,REDACTED_PAYLOAD,ok,PRIVATE_IP_017|U1|FC3|no_addr
21833,1,1780087934.9775448,199.2297420501709,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,PA,1250296974,4223029296,Query,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,20,1,4,4,Read Input Registers,False,,,0.0,30.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_025|U1|FC4|addr=0|qty=30
21840,1,1780087934.9796038,199.23180103302002,PRIVATE_IP_025,PRIVATE_IP_001,502,36268,PA,4223029296,1250296986,Response,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,20,1,4,4,Read Input Registers,False,,,,,60.0,,69,69,REDACTED_PAYLOAD,ok,PRIVATE_IP_025|U1|FC4|no_addr
21846,1,1780087934.9847794,199.23697662353516,PRIVATE_IP_015,PRIVATE_IP_001,502,59144,PA,2113727602,3339726897,Response,PRIVATE_IP_001,PRIVATE_IP_015,59144,502,171,1,3,3,Read Holding Registers,False,,,,,2.0,,11,11,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|no_addr
21848,1,1780087934.9853165,199.23751378059387,PRIVATE_IP_001,PRIVATE_IP_013,55738,502,PA,23868841,12879795,Query,PRIVATE_IP_001,PRIVATE_IP_013,55738,502,10,1,3,3,Read Holding Registers,False,,,0.0,22.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_013|U1|FC3|addr=0|qty=22
21849,1,1780087934.9854069,199.23760414123535,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,PA,3244928704,1281788887,Query,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,77,1,3,3,Read Holding Registers,False,,,0.0,75.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_021|U1|FC3|addr=0|qty=75
21851,1,1780087934.9871025,199.23929977416992,PRIVATE_IP_001,PRIVATE_IP_015,59144,502,PA,3339726897,2113727613,Query,PRIVATE_IP_001,PRIVATE_IP_015,59144,502,172,1,3,3,Read Holding Registers,False,,,215.0,1.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|addr=215|qty=1
21852,1,1780087934.9887762,199.24097347259521,PRIVATE_IP_014,PRIVATE_IP_001,502,39332,PA,12479655,2299194693,Response,PRIVATE_IP_001,PRIVATE_IP_014,39332,502,10,1,3,3,Read Holding Registers,False,,,,,44.0,,53,53,REDACTED_PAYLOAD,ok,PRIVATE_IP_014|U1|FC3|no_addr
21854,1,1780087934.9892578,199.241455078125,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,PA,2098360411,655890931,Query,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,20,1,3,3,Read Holding Registers,False,,,301.0,22.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|addr=301|qty=22
21855,1,1780087934.991409,199.24360632896423,PRIVATE_IP_021,PRIVATE_IP_001,502,43314,PA,1281788887,3244928716,Response,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,77,1,3,3,Read Holding Registers,False,,,,,150.0,,159,159,REDACTED_PAYLOAD,ok,PRIVATE_IP_021|U1|FC3|no_addr
21857,1,1780087934.993869,199.2460663318634,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,PA,3244928716,1281789046,Query,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,78,1,3,3,Read Holding Registers,False,,,3.0,1.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_021|U1|FC3|addr=3|qty=1
21858,1,1780087934.9948359,199.24703311920166,PRIVATE_IP_009,PRIVATE_IP_001,502,36786,PA,15257550,1132983669,Response,PRIVATE_IP_001,PRIVATE_IP_009,36786,502,10,1,3,3,Read Holding Registers,False,,,,,44.0,,53,53,REDACTED_PAYLOAD,ok,PRIVATE_IP_009|U1|FC3|no_addr
21860,1,1780087934.9958053,199.2480025291443,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,PA,655890931,2098360423,Response,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,20,1,3,3,Read Holding Registers,False,,,,,44.0,,53,53,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|no_addr
21862,1,1780087934.9976935,199.24989080429077,PRIVATE_IP_015,PRIVATE_IP_001,502,59144,PA,2113727613,3339726909,Response,PRIVATE_IP_001,PRIVATE_IP_015,59144,502,172,1,3,3,Read Holding Registers,False,,,,,2.0,,11,11,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|no_addr
21863,1,1780087934.9989464,199.25114369392395,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,PA,2098360423,655890984,Query,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,21,1,3,3,Read Holding Registers,False,,,2.0,123.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|addr=2|qty=123
21864,1,1780087935.0008228,199.25302004814148,PRIVATE_IP_013,PRIVATE_IP_001,502,55738,PA,12879795,23868853,Response,PRIVATE_IP_001,PRIVATE_IP_013,55738,502,10,1,3,3,Read Holding Registers,False,,,,,44.0,,53,53,REDACTED_PAYLOAD,ok,PRIVATE_IP_013|U1|FC3|no_addr
21866,1,1780087935.0012422,199.25343942642212,PRIVATE_IP_021,PRIVATE_IP_001,502,43314,PA,1281789046,3244928728,Response,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,78,1,3,3,Read Holding Registers,False,,,,,2.0,,11,11,REDACTED_PAYLOAD,ok,PRIVATE_IP_021|U1|FC3|no_addr
21867,1,1780087935.0042212,199.256418466568,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,PA,655890984,2098360435,Response,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,21,1,3,3,Read Holding Registers,False,,,,,246.0,,255,255,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|no_addr
21868,1,1780087935.0042531,199.2564504146576,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,PA,3244928728,1281789057,Query,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,79,1,3,3,Read Holding Registers,False,,,97.0,1.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_021|U1|FC3|addr=97|qty=1
21869,1,1780087935.0078146,199.2600119113922,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,PA,2098360435,655891239,Query,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,22,1,3,3,Read Holding Registers,False,,,125.0,88.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|addr=125|qty=88
21870,1,1780087935.0101414,199.26233863830566,PRIVATE_IP_021,PRIVATE_IP_001,502,43314,PA,1281789057,3244928740,Response,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,79,1,3,3,Read Holding Registers,False,,,,,2.0,,11,11,REDACTED_PAYLOAD,ok,PRIVATE_IP_021|U1|FC3|no_addr
