procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   4132 1430492 420528 21089228    0    0     0   160 4015 2984  5  4 91  0  0  0
 0  0   4132 1430204 420528 21089288    0    0     0   112 3424 2441  5  3 93  0  0  0
 0  0   4132 1427684 420528 21089288    0    0     0   216 2820 2140  3  2 94  0  0  0
 1  0   4132 1433312 420528 21089352    0    0     0   128 3452 2727  4  2 93  0  0  0
 0  0   4132 1424312 420528 21089388    0    0     0    80 3814 3170  4  3 93  0  0  0
 0  0   4132 1426624 420528 21089400    0    0     0  1184 4025 2633  5  3 92  0  0  0
 0  0   4132 1431348 420528 21089444    0    0     0    84 2753 1753  4  2 94  0  0  0
 0  0   4132 1429336 420528 21089452    0    0     0   288 2923 1864  4  3 94  0  0  0
 0  0   4132 1429620 420528 21089492    0    0     0   100 4340 3774  9  3 88  0  0  0
 1  0   4132 1427392 420528 21089492    0    0     0   104 2760 1742  3  2 95  0  0  0
 0  0   4132 1425152 420528 21089540    0    0     0   196 2984 1942  4  2 94  0  0  0
 0  0   4132 1422104 420528 21089708    0    0     0  1124 4909 3456  6  5 88  0  0  0
 0  0   4132 1434596 420528 21089716    0    0     0   252 2697 1582  3  2 95  0  0  0
 0  0   4132 1431356 420528 21089772    0    0     0   128 2781 1710  4  2 94  0  0  0
 0  0   4132 1428840 420528 21089784    0    0     0    72 2773 1701  4  2 94  0  0  0
 1  0   4132 1431804 420528 21089824    0    0     0   116 2991 1773  4  3 93  0  0  0
 0  0   4132 1425344 420528 21089868    0    0     0   132 3817 2531  5  4 92  0  0  0
 1  0   4132 1423528 420528 21089896    0    0     0   268 3378 2125  4  3 93  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   4132 1422520 420528 21089924    0    0     0    96 2964 1910  4  2 94  0  0  0
 0  0   4132 1426272 420528 21089948    0    0     0   112 3045 1709  9  2 89  0  0  0
 6  0   4132 1425772 420528 21089960    0    0     0   220 2753 2009  4  2 94  0  0  0
 0  0   4132 1415784 420528 21090028    0    0     0  1152 6908 7173  7  5 88  0  0  0
 0  0   4132 1423380 420528 21090036    0    0     0   252 4600 4278  5  3 93  0  0  0
 0  0   4132 1421152 420528 21090056    0    0     0   128 3282 2456  4  2 94  0  0  0
 1  0   4132 1419640 420528 21090092    0    0     0    56 3193 2311  4  2 94  0  0  0
 0  0   4132 1417980 420528 21090132    0    0     0   120 3301 2442  4  2 94  0  0  0
 0  0   4132 1414280 420528 21090152    0    0     0   536 3959 2904  5  4 91  0  0  0
 0  0   4132 1412904 420528 21090196    0    0     0   324 3468 2512  4  3 93  0  0  0
 0  0   4132 1418352 420528 21090224    0    0     0   120 2860 2211  3  2 94  0  0  0
 5  0   4132 1412836 420528 21090276    0    0     0   132 3483 2267  8  3 89  0  0  0
 0  0   4132 1419924 420528 21090284    0    0     0    64 2868 2071  4  2 94  0  0  0
 1  1   4132 1418024 420528 21090324    0    0     0   624 3059 2283  3  2 94  0  0  0
 1  0   4132 1422192 420528 21090348    0    0     0  1384 3910 2908  5  4 92  0  0  0
 0  0   4132 1420428 420528 21090380    0    0     0   164 3264 2466  4  2 94  0  0  0
 0  0   4132 1421760 420528 21090432    0    0     0    80 4488 4182  4  3 93  0  0  0
 0  0   4132 1419996 420528 21090460    0    0     0   112 2909 2264  4  2 95  0  0  0
 1  0   4132 1417796 420528 21090472    0    0     0    88 2790 2024  4  2 94  0  0  0
 0  0   4132 1413036 420528 21090516    0    0     0  1128 4766 3452  6  5 90  0  0  0
 1  0   4132 1414208 420528 21090528    0    0     0   132 4192 4225  4  2 93  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   4132 1412804 420528 21090564    0    0     0   108 2801 2083  3  2 94  0  0  0
 0  0   4132 1428036 420528 21090608    0    0     0    88 3000 2270  3  2 94  0  0  0
 1  0   4132 1427784 420528 21090620    0    0     0   104 2959 2188  3  2 94  0  0  0
 1  0   4132 1424240 420528 21090648    0    0     0   316 4291 2892  9  3 87  0  0  0
 0  0   4132 1433108 420528 21090684    0    0     0   152 3086 1837  4  3 94  0  0  0
 1  0   4132 1431060 420528 21090696    0    0     0    80 2518 1540  3  2 95  0  0  0
 0  0   4132 1429296 420528 21090732    0    0     0   116 2747 1687  3  2 94  0  0  0
 2  0   4132 1431372 420528 21090740    0    0     0    72 2651 1705  4  2 94  0  0  0
 0  0   4132 1429472 420528 21090792    0    0     0  1020 3857 2599  5  4 91  0  0  0
 0  0   4132 1421784 420528 21090820    0    0     0   100 3084 2178  4  3 94  0  0  0
 1  0   4132 1428084 420528 21090852    0    0     0   104 3572 2576  4  3 93  0  0  0
 0  0   4132 1425820 420528 21090860    0    0     0   100 2771 2103  3  2 95  0  0  0
 0  0   4132 1406992 420528 21090912    0    0     0   112 5920 6685  5  3 91  0  0  0
 1  0   4132 1412204 420528 21090920    0    0     0   292 4530 4129  5  3 92  0  0  0
 0  0   4132 1411700 420528 21090968    0    0     0  1036 4482 3339  5  4 91  0  0  0
 0  0   4132 1409684 420528 21090972    0    0     0    84 7188 2507  8  2 90  0  0  0
 0  0   4132 1407696 420528 21091032    0    0     0   112 2951 2233  3  2 95  0  0  0
 0  0   4132 1405932 420528 21091064    0    0     0    80 2843 2135  4  2 94  0  0  0
 0  0   4132 1403944 420528 21091088    0    0     0   636 2891 2114  3  2 95  0  0  0
 1  0   4132 1403188 420528 21091104    0    0     0   964 4163 3005  5  4 91  0  0  0
 1  0   4132 1403188 420528 21091156    0    0     0   104 3178 2414  4  2 94  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   4132 1402208 420528 21091164    0    0     0    84 2682 2062  3  2 95  0  0  0
 0  0   4132 1401028 420528 21091224    0    0     0   104 2931 2121  3  2 95  0  0  0
 0  0   4132 1399768 420528 21091260    0    0     0   428 2899 2202  3  2 95  0  0  0
 1  0   4132 1400512 420528 21091408    0    0     0   208 4202 3127  5  4 91  0  0  0
 3  0   4132 1414424 420528 21091464    0    0     0    88 4492 4167  4  3 92  0  0  0
 0  0   4132 1419232 420528 21091472    0    0     0   228 3708 2620  5  3 92  0  0  0
 0  0   4132 1423264 420528 21091508    0    0     0    84 3463 2364  8  3 89  0  0  0
 1  0   4132 1429088 420528 21091544    0    0     0   532 3177 2403  4  2 94  0  0  0
 1  0   4132 1425856 420528 21091572    0    0     0   928 5529 5099  5  4 91  0  0  0
 1  0   4132 1424152 420528 21091612    0    0     0   160 3626 2573  4  3 93  0  0  0
 3  0   4132 1423172 420528 21091636    0    0     0    92 2977 2304  3  2 95  0  0  0
 1  0   4132 1423660 420528 21091640    0    0     0   112 3051 2194  4  3 94  0  0  0
 2  0   4132 1421648 420528 21091696    0    0     0   224 3016 2197  4  2 94  0  0  0
 3  0   4132 1428228 420528 21091712    0    0     0   196 3534 2541  5  3 92  0  0  0
 0  0   4132 1430980 420528 21091752    0    0     0  1020 4540 3136  5  4 91  0  0  0
 0  0   4132 1427548 420528 21091776    0    0     0   112 3289 2422  4  2 94  0  0  0
 0  0   4132 1425784 420528 21091792    0    0     0    84 2792 2063  3  2 95  0  0  0
 0  0   4132 1427832 420528 21091828    0    0     0   420 3203 2347  4  3 93  0  0  0
 1  0   4132 1437712 420528 21091864    0    0     0   100 2814 2026  4  2 94  0  0  0
 4  0   4132 1427432 420528 21091872    0    0     0   540 5030 3370 10  4 85  0  0  0
 0  0   4132 1426308 420528 21091924    0    0     0    84 2922 2140  3  2 95  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   4132 1429360 420528 21091960    0    0     0   112 5783 6743  6  3 91  0  0  0
 0  0   4132 1434840 420528 21091968    0    0     0   372 4393 3858  5  3 92  0  0  0
 0  0   4132 1432868 420528 21091996    0    0     0   128 3006 2193  4  2 94  0  0  0
 1  0   4132 1428140 420528 21092024    0    0     0   792 4000 2975  4  4 92  0  0  0
 1  0   4132 1426376 420528 21092060    0    0     0   104 3218 2352  4  3 93  0  0  0
 0  0   4132 1426888 420528 21092084    0    0     0    72 2904 2244  3  2 95  0  0  0
 0  0   4132 1426636 420528 21092104    0    0     0   636 2773 2072  3  2 95  0  0  0
 1  0   4132 1428108 420528 21092128    0    0     0   120 3083 2430  3  2 95  0  0  0
 6  0   4132 1423588 420528 21092164    0    0     0   924 4225 3148  5  4 91  0  0  0
 1  0   4132 1423084 420528 21092176    0    0     0    72 2938 2153  4  2 94  0  0  0
 1  0   4132 1420816 420528 21092208    0    0     0   112 3770 2735  8  2 89  0  0  0
 1  0   4132 1425216 420528 21092244    0    0     0   216 2901 2102  3  2 94  0  0  0
 0  0   4132 1422952 420528 21092256    0    0     0   352 3048 2260  3  2 94  0  0  0
 3  0   4132 1415684 420528 21092296    0    0     0   248 4750 4345  5  4 92  0  0  0
 3  0   4132 1419664 420528 21092332    0    0     0  1036 4588 3320  5  4 91  0  0  0
 0  0   4132 1416640 420528 21092360    0    0     0    80 3189 2472  4  2 94  0  0  0
 0  0   4132 1417052 420528 21092392    0    0     0   248 2998 2192  4  2 94  0  0  0
 0  0   4132 1429968 420528 21092388    0    0     0   356 4559 4405  4  3 93  0  0  0
 3  0   4132 1434348 420528 21092476    0    0     0   104 3524 2697  4  3 93  0  0  0
 2  0   4132 1437524 420528 21092500    0    0     0   924 4916 3855  6  5 89  0  0  0
 5  0   4132 1433004 420528 21092552    0    0     0   248 3951 3163  5  3 92  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   4132 1432132 420528 21092576    0    0     0   100 6807 2533  8  3 89  0  0  0
 0  0   4132 1436696 420528 21092608    0    0     0   128 3542 2591  4  3 93  0  0  0
 0  0   4132 1431452 420528 21092628    0    0     0    72 2861 2075  4  2 94  0  0  0
 0  0   4132 1433172 420528 21092788    0    0     0   304 4645 3584  5  4 90  0  0  0
 0  0   4132 1436432 420528 21092816    0    0     0   740 3552 2334  4  2 93  0  0  0
 0  0   4132 1434180 420528 21092848    0    0     0   116 3040 2265  3  2 95  0  0  0
 0  0   4132 1433172 420528 21092876    0    0     0    96 2766 2136  3  2 95  0  0  0
 0  0   4132 1430680 420528 21092896    0    0     0   112 3499 2533  4  3 93  0  0  0
 0  0   4132 1425904 420528 21092940    0    0     0   272 3824 3034  5  4 92  0  0  0
 1  0   4132 1415492 420528 21092968    0    0     0   116 6108 6928  6  4 90  0  0  0
 1  0   4132 1408856 420528 21092992    0    0     0    80 4446 4404  4  3 93  0  0  0
 0  0   4132 1408856 420528 21093036    0    0     0   120 3561 2581  8  2 90  0  0  0
 1  0   4132 1407092 420528 21093080    0    0     0    80 3028 2348  3  2 94  0  0  0
 3  0   4132 1407860 420528 21093116    0    0     0  1568 3593 2628  4  3 92  0  0  0
 0  0   4132 1413432 420528 21093148    0    0     0   100 3467 2741  4  3 93  0  0  0
 5  0   4132 1414756 420528 21093172    0    0     0   116 3438 2473  4  3 93  0  0  0
 0  0   4132 1421704 420528 21093200    0    0     0   756 3038 2216  4  2 94  0  0  0
 0  0   4132 1419440 420528 21093232    0    0     0   128 3063 2245  4  2 94  0  0  0
 0  0   4132 1418460 420528 21093260    0    0     0   232 3163 2358  4  3 93  0  0  0
 0  0   4132 1413580 420528 21093292    0    0     0  1208 4725 3353  5  4 90  0  0  0
 0  0   4132 1411568 420528 21093320    0    0     0    80 2908 2076  7  2 90  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   4132 1408796 420528 21093344    0    0     0   348 3052 2338  4  2 93  0  0  0
 0  0   4132 1412000 420528 21093376    0    0     0    72 4198 3702  4  3 93  0  0  0
 4  0   4132 1408756 420528 21093408    0    0     0   504 3312 2224  4  3 93  0  0  0
 1  0   4132 1413460 420528 21093440    0    0     0   144 3887 2691  5  4 91  0  0  0
 0  0   4132 1411864 420528 21093476    0    0     0   124 3047 1994  4  2 94  0  0  0
 1  0   4132 1414664 420528 21093500    0    0     0   584 3870 3680  4  3 93  0  0  0
 1  0   4132 1412900 420528 21093536    0    0     0   108 2886 1873  4  2 94  0  0  0
 2  0   4132 1422560 420528 21093556    0    0     0   252 3018 2060  3  2 94  0  0  0
 2  0   4132 1417116 420528 21093592    0    0     0  1372 4108 3009  5  4 92  0  0  0
 0  0   4132 1422508 420528 21093632    0    0     0    84 3072 2390  4  2 94  0  0  0
 2  0   4132 1421500 420528 21093660    0    0     0   164 3879 2601 10  3 87  0  0  0
 0  0   4132 1425008 420528 21093696    0    0     0   792 2988 2372  3  2 94  0  0  0
 0  0   4132 1422784 420528 21093748    0    0     0   112 4431 3185  5  3 92  0  0  0
 3  0   4132 1418532 420528 21093788    0    0     0   140 3373 2446  4  3 93  0  0  0
 1  0   4132 1414248 420528 21093816    0    0     0  1112 4338 3141  5  4 91  0  0  0
 3  0   4132 1412236 420528 21093844    0    0     0   136 2993 2301  3  2 95  0  0  0
 4  0   4132 1410024 420528 21093864    0    0     0   248 3089 2289  3  2 94  0  0  0
 0  0   4132 1409156 420528 21093892    0    0     0    72 2986 2320  3  2 95  0  0  0
 0  0   4132 1397840 420528 21093912    0    0     0   112 6243 7071  5  3 91  0  0  0
 0  0   4132 1407888 420528 21094008    0    0     0   456 5624 4975 10  4 85  0  0  0
 1  0   4132 1406380 420528 21094028    0    0     0   120 3393 2577  3  3 94  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   4132 1407892 420528 21094064    0    0     0   188 3008 2383  4  2 94  0  0  0
 0  0   4132 1406548 420528 21094100    0    0     0   112 2874 2104  3  2 94  0  0  0
 1  0   4132 1407868 420528 21094128    0    0     0   352 2958 2128  4  2 94  0  0  0
 0  0   4132 1415408 420528 21094420    0    0     0   928 4789 3425  5  4 90  0  0  0
 0  0   4132 1414148 420528 21094456    0    0     0    96 2837 2036  3  2 94  0  0  0
 0  0   4132 1413140 420528 21094484    0    0     0   656 3137 2335  3  2 94  0  0  0
 0  0   4132 1412132 420528 21094520    0    0     0    88 2763 2086  3  2 95  0  0  0
 0  0   4132 1410492 420528 21094560    0    0     0   328 2874 1997  3  2 95  0  0  0
 0  0   4132 1405572 420528 21094592    0    0     0  1096 3712 2633  5  4 92  0  0  0
 0  0   4132 1405992 420528 21094616    0    0     0   148 3082 2291  4  2 94  0  0  0
 3  0   4132 1404640 420528 21094696    0    0     0   288 4505 4050  8  3 89  0  0  0
 0  0   4132 1403912 420528 21094724    0    0     0   104 2753 1982  3  2 94  0  0  0
 0  0   4132 1404164 420528 21094756    0    0     0    80 2912 2044  3  2 94  0  0  0
 2  0   4132 1401432 420528 21094796    0    0     0   168 3951 2686  5  4 91  0  0  0
 2  0   4132 1403000 420528 21094852    0    0     0   132 4742 4482  5  3 92  0  0  0
 1  0   4132 1403932 420528 21094868    0    0     0   684 3399 2470  4  2 94  0  0  0
 0  0   4132 1402932 420528 21094904    0    0     0    84 3355 2455  4  2 94  0  0  0
 0  0   4132 1407720 420528 21094920    0    0     0   112 3041 2066  4  2 94  0  0  0
 1  0   4132 1412828 420528 21094948    0    0     0    76 2963 2089  4  3 94  0  0  0
 1  0   4132 1409768 420528 21094968    0    0     0  1176 4597 3407  5  4 90  0  0  0
 1  0   4132 1407752 420528 21095004    0    0     0   204 2722 1998  3  2 95  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   4132 1406996 420528 21095048    0    0     0   112 2988 2183  3  2 94  0  0  0
 1  0   4132 1407272 420528 21095084    0    0     0    76 3349 2185  8  2 90  0  0  0
 1  0   4132 1407216 420528 21095104    0    0     0   380 2862 2039  3  2 95  0  0  0
 0  0   4132 1404948 420528 21095136    0    0     0   188 3874 2927  5  4 92  0  0  0
 1  0   4132 1405564 420528 21095180    0    0     0   304 2934 2218  4  2 94  0  0  0
 0  0   4132 1405828 420528 21095204    0    0     0    80 3125 2370  4  2 94  0  0  0
 0  0   4132 1411664 420528 21095232    0    0     0   108 6057 6749  6  3 91  0  0  0
 0  0   4132 1415460 420528 21095260    0    0     0   220 4162 3838  4  3 93  0  0  0
 0  0   4132 1417960 420528 21095292    0    0     0  1116 3934 3059  5  4 92  0  0  0
 0  0   4132 1415468 420528 21095328    0    0     0   268 3085 2285  4  2 94  0  0  0
 1  0   4132 1413452 420528 21095352    0    0     0   104 3120 2224  4  3 94  0  0  0
 0  0   4132 1415872 420528 21095376    0    0     0    80 2973 2070  4  2 94  0  0  0
 0  0   4132 1414048 420528 21095404    0    0     0   112 2964 2135  3  2 94  0  0  0
 6  0   4132 1414468 420528 21095440    0    0     0   156 3626 2675  7  3 89  0  0  0
 0  0   4132 1426744 420528 21095460    0    0     0   884 3728 2462  5  3 92  0  0  0
 2  0   4132 1426492 420528 21095492    0    0     0   476 2890 2103  4  2 94  0  0  0
 0  0   4132 1431520 420528 21095512    0    0     0   124 2953 2070  3  2 94  0  0  0
 0  0   4132 1430516 420528 21095536    0    0     0    76 2700 1958  3  2 95  0  0  0
 0  0   4132 1428752 420528 21095560    0    0     0   144 2829 1956  4  2 94  0  0  0
 1  0   4132 1425900 420528 21095588    0    0     0   364 5349 4628  6  5 90  0  0  0
 1  0   4132 1421868 420528 21095620    0    0     0   112 3904 3153  5  3 92  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   4132 1420356 420528 21095664    0    0     0    72 2931 2106  4  2 94  0  0  0
 0  0   4132 1419124 420528 21095684    0    0     0   124 2971 2152  4  2 94  0  0  0
 0  0   4132 1422460 420528 21095712    0    0     0   104 3964 3766  4  2 94  0  0  0
 0  0   4132 1420944 420528 21095748    0    0     0   916 4590 3391  6  5 90  0  0  0
 0  0   4132 1420764 420528 21095772    0    0     0   448 3038 2238  4  2 94  0  0  0
 2  0   4132 1418412 420528 21095804    0    0     0    96 3412 2330  8  2 89  0  0  0
 1  0   4132 1422048 420528 21095820    0    0     0   100 2819 2065  3  2 94  0  0  0
 1  0   4132 1422352 420528 21095840    0    0     0   136 3164 2370  4  2 94  0  0  0
 2  0   4132 1416852 420528 21095880    0    0     0  1132 3916 2892  5  4 92  0  0  0
 1  0   4132 1416288 420528 21095908    0    0     0   472 3572 2446  4  3 92  0  0  0
 1  0   4132 1419104 420528 21095932    0    0     0    84 3090 2269  4  3 94  0  0  0
 1  0   4132 1417876 420528 21095952    0    0     0   120 3251 2325  4  3 93  0  0  0
 2  0   4132 1417876 420528 21095984    0    0     0   164 2922 2133  3  2 95  0  0  0
 1  0   4132 1413936 420528 21096128    0    0     0   256 4122 3003  5  4 91  0  0  0
 2  0   4132 1417304 420528 21096164    0    0     0   904 3435 2425  4  3 94  0  0  0
 0  0   4132 1407832 420528 21096212    0    0     0   112 6357 7000  6  4 90  0  0  0
 1  0   4132 1406896 420528 21096244    0    0     0    80 4427 4181  4  3 93  0  0  0
 5  0   4132 1405136 420528 21096276    0    0     0   120 3177 2352  5  2 93  0  0  0
 0  0   4132 1406124 420528 21096312    0    0     0    72 3068 2088  7  2 91  0  0  0
 0  0   4132 1404712 420528 21096364    0    0     0   420 4349 3139  5  4 90  0  0  0
 0  0   4132 1402696 420528 21096412    0    0     0    80 2739 2006  4  2 94  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   4132 1400932 420528 21096436    0    0     0   104 2890 2138  4  2 94  0  0  0
 1  0   4132 1410964 420528 21096476    0    0     0   100 2744 1953  4  2 94  0  0  0
 6  0   4132 1409052 420528 21096508    0    0     0   108 3331 2551  4  3 94  0  0  0
 3  0   4132 1405496 420528 21096544    0    0     0  1696 4552 3214  5  4 91  0  0  0
 1  0   4132 1405496 420528 21096576    0    0     0   116 3367 2616  4  2 93  0  0  0
 1  0   4132 1405496 420528 21096612    0    0     0    84 2906 2200  3  2 95  0  0  0
 0  0   4132 1413156 420528 21096624    0    0     0   140 3340 2405  4  2 93  0  0  0
 0  0   4132 1411288 420528 21096652    0    0     0    80 4493 4119  4  3 93  0  0  0
 1  0   4132 1407924 420528 21096816    0    0     0  1348 5010 3517 10  4 86  0  0  0
 0  0   4132 1407424 420528 21096848    0    0     0    84 2844 2117  3  2 95  0  0  0
 0  0   4132 1406048 420528 21096876    0    0     0   112 3087 2176  4  2 94  0  0  0
 0  0   4132 1413520 420528 21096920    0    0     0   104 4196 4056  4  3 93  0  0  0
 0  0   4132 1411004 420528 21096940    0    0     0   116 3140 2341  4  2 94  0  0  0
 1  0   4132 1404640 420528 21097864    0    0     0   468 3893 3005  5  4 91  0  0  0
 0  0   4132 1402940 420528 21098012    0    0     0   928 3731 2659  4  3 93  0  0  0
 0  0   4132 1404572 420528 21098048    0    0     0    72 2696 1886  3  2 94  0  0  0
 0  0   4132 1403088 420528 21098064    0    0     0   132 2876 2044  3  2 94  0  0  0
 0  0   4132 1413188 420528 21098100    0    0     0    72 2976 2078  4  2 94  0  0  0
 0  0   4132 1412184 420528 21098116    0    0     0   248 3254 2268  8  2 89  0  0  0
 0  0   4132 1411680 420528 21098160    0    0     0   372 3698 2868  4  3 93  0  0  0
 0  0   4132 1419504 420528 21098196    0    0     0   904 3476 2444  4  3 93  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   4132 1417516 420528 21098220    0    0     0   172 2853 2153  3  2 95  0  0  0
 0  0   4132 1414296 420528 21098248    0    0     0   112 2896 2127  4  2 94  0  0  0
 0  0   4132 1419668 420528 21098244    0    0     0   256 2799 2117  3  2 94  0  0  0
 0  0   4132 1415184 420528 21098268    0    0     0   172 7126 7948  7  5 89  0  0  0
 0  0   4132 1416740 420528 21098304    0    0     0    80 4391 4166  4  3 93  0  0  0
 2  0   4132 1417636 420528 21098320    0    0     0   128 2982 2137  4  3 93  0  0  0
 0  0   4132 1415872 420528 21098356    0    0     0    72 3374 2674  3  2 94  0  0  0
 0  0   4132 1411868 420528 21098368    0    0     0   232 3016 2257  3  2 94  0  0  0
 0  0   4132 1417100 420528 21098404    0    0     0  1628 4338 2861  9  4 87  0  0  0
 0  0   4132 1413824 420528 21098428    0    0     0   168 3426 2585  4  2 94  0  0  0
 0  0   4132 1418456 420528 21098456    0    0     0   168 2847 2097  3  2 94  0  0  0
 0  0   4132 1416120 420528 21098484    0    0     0   104 2861 2059  4  2 94  0  0  0
 0  0   4132 1414356 420528 21098520    0    0     0   240 2796 2048  3  2 95  0  0  0
 1  0   4132 1403344 420528 21098676    0    0     0   164 4254 3155  6  5 89  0  0  0
 0  0   4132 1409656 420528 21098700    0    0     0   728 3374 2385  4  3 94  0  0  0
 0  0   4132 1415076 420528 21098736    0    0     0   120 3498 2487  5  3 92  0  0  0
 0  0   4132 1416328 420528 21098752    0    0     0   136 4454 4100  4  3 93  0  0  0
 0  0   4132 1414060 420528 21098788    0    0     0   104 3408 2338  4  2 93  0  0  0
 1  0   4132 1410056 420528 21098804    0    0     0   244 3402 2234  9  2 89  0  0  0
 0  0   4132 1409200 420528 21098840    0    0     0   168 4314 3113  5  4 90  0  0  0
 1  0   4132 1406464 420528 21098864    0    0     0    92 4036 3894  4  3 93  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   4132 1404448 420528 21098896    0    0     0   112 3340 2371  4  3 93  0  0  0
 5  0   4132 1410196 420528 21098940    0    0     0    84 3194 2361  3  3 94  0  0  0
 0  0   4132 1409192 420528 21098980    0    0     0   236 2922 2168  3  2 94  0  0  0
 2  0   4132 1407440 420528 21099028    0    0     0   892 3889 2867  4  3 92  0  0  0
 1  0   4132 1405676 420528 21099072    0    0     0   128 3464 2438  4  3 93  0  0  0
 0  0   4132 1402680 420528 21099100    0    0     0    84 2875 2105  4  2 94  0  0  0
 1  0   4132 1409676 420528 21099128    0    0     0   112 3565 2475  8  2 89  0  0  0
 1  0   4132 1411656 420528 21099152    0    0     0   232 3045 2143  3  2 94  0  0  0
 0  0   4132 1406172 420528 21099188    0    0     0  1080 4672 3374  6  4 90  0  0  0
 0  0   4132 1415320 420528 21099208    0    0     0    96 3021 2193  3  2 95  0  0  0
 1  0   4132 1413560 420528 21099232    0    0     0   124 3258 2309  4  3 93  0  0  0
 1  0   4132 1412804 420528 21099256    0    0     0    76 2874 1995  4  3 94  0  0  0
 1  0   4132 1406632 420528 21099276    0    0     0   272 6415 7069  7  4 89  0  0  0
 3  0   4132 1409424 420528 21099312    0    0     0   140 4908 4207  6  5 89  0  0  0
 0  0   4132 1416684 420528 21099352    0    0     0   808 4153 3004  5  3 92  0  0  0
 1  0   4132 1414928 420528 21099380    0    0     0    72 2927 2145  3  2 95  0  0  0
 1  0   4132 1415340 420528 21099416    0    0     0   112 3135 2340  4  2 94  0  0  0
 2  0   4132 1411812 420528 21099452    0    0     0   208 3208 2157  8  2 90  0  0  0
 1  0   4132 1410100 420528 21099468    0    0     0   916 3135 2190  4  3 93  0  0  0
 2  0   4132 1405848 420528 21099504    0    0     0   272 3922 2805  5  4 91  0  0  0
 2  0   4132 1410416 420528 21099520    0    0     0   100 3347 2494  4  3 93  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   4132 1409708 420528 21099544    0    0     0    80 2728 1918  3  2 94  0  0  0
 1  0   4132 1408288 420528 21099568    0    0     0   252 3030 2165  4  2 94  0  0  0
 1  0   4132 1409640 420528 21099600    0    0     0    72 2834 2068  3  2 95  0  0  0
 2  0   4132 1411580 420528 21099624    0    0     0   952 4622 3208  6  5 89  0  0  0
 2  0   4132 1408584 420528 21099664    0    0     0    64 4858 4382  5  3 92  0  0  0
 1  0   4132 1415388 420528 21099680    0    0     0   280 3195 2260  4  3 93  0  0  0
 1  0   4132 1415056 420528 21099708    0    0     0   288 2980 2033  4  2 94  0  0  0
 1  0   4132 1413800 420528 21099712    0    0     0   104 3167 1788  9  2 89  0  0  0
 1  0   4132 1412236 420528 21099752    0    0     0  1136 4540 3835  5  4 91  0  0  0
 1  0   4132 1414648 420528 21099792    0    0     0   108 3346 2514  4  2 93  0  0  0
 1  0   4132 1411908 420528 21099812    0    0     0   108 3021 2245  4  2 94  0  0  0
 1  0   4132 1413464 420528 21099836    0    0     0   460 3006 2243  4  2 94  0  0  0
 1  0   4132 1411700 420528 21099860    0    0     0    76 2772 2054  4  2 94  0  0  0
 1  0   4132 1405164 420528 21099908    0    0     0   184 4492 3292  6  4 89  0  0  0
 1  0   4132 1415828 420528 21099932    0    0     0   764 2980 1893  4  2 94  0  0  0
 1  0   4132 1420904 420528 21099952    0    0     0   108 3307 2334  4  3 93  0  0  0
 1  0   4132 1418916 420528 21099988    0    0     0   228 2781 1924  4  2 94  0  0  0
